title,year,certificate,duration,genre,rating,metascore,director,actor1,actor2,actor3,actor4,votes,gross
    Vivarium  ,2019,R,97," Comedy, Horror, Mystery            ",5.8,64,    Lorcan Finnegan  ,      Imogen Poots,   Danielle Ryan,   Molly McCann,   Jesse Eisen erg  ,40615,0
    High Life  ,2018,R,113," Adventure, Drama, Horror            ",5.8,77,    Claire Denis  ,      Ro ert Pattinson,   Juliette Binoche,   Andr 3000,   Mia Goth  ,29574,1230000
    Jigsaw  ,2017,R,92," Crime, Horror, Mystery            ",5.8,0,    Michael Spierig   ,       Matt Passmore,   To in Bell,   Callum Keith Rennie,   Hannah Emily Anderson    ,69322,38050000
    Paranormal Activity 3  ,2011,R,83," Horror, Mystery            ",5.8,0,    Henry Joost   ,       Chloe Csengery,   Jessica Tyler Brown,   Christopher Nicholas Smith,   Lauren Bittner    ,90611,104010000
    The Paper oy  ,2012,R,107," Crime, Drama, Mystery            ",5.8,0,    Lee Daniels  ,      Matthew McConaughey,   Nicole Kidman,   John Cusack,   Zac Efron  ,36077,690000
    Saw V  ,2008,R,92," Crime, Horror, Mystery            ",5.8,0,    David Hackl  ,      Scott Patterson,   Costas Mandylor,   To in Bell,   Betsy Russell  ,115805,56750000
    Final Destination 3  ,2006,R,93," Action, Crime, Horror            ",5.8,0,    James Wong  ,      Mary Eliza eth Winstead,   Ryan Merriman,   Kris Lemche,   Alexz Johnson  ,131575,54100000
    Cry Wolf  ,2005,PG-13,90," Drama, Horror, Mystery            ",5.8,0,    Jeff Wadlow  ,      Julian Morris,   Lindy Booth,   Jared Padalecki,   Erica Yates  ,26055,10050000
    The Forgotten  ,2004,PG-13,91," Drama, Mystery, Sci-Fi            ",5.8,0,    Joseph Ru en  ,      Julianne Moore,   Dominic West,   Christopher Kovaleski,   Matthew Pleszewicz  ,64082,66640000
    Gothika  ,2003,R,98," Horror, Mystery, Thriller            ",5.8,0,    Mathieu Kassovitz  ,      Halle Berry,   Penlope Cruz,   Ro ert Downey Jr.,   Charles S. Dutton  ,106886,59690000
    The Glass House  ,2001,PG-13,106," Crime, Drama, Mystery            ",5.8,0,    Daniel Sackheim  ,      Diane Lane,   Leelee So ieski,   Stellan Skarsgrd,   Bruce Dern  ,33686,18000000
    Velvet Buzzsaw  ,2019,R,113," Horror, Mystery, Thriller            ",5.7,61,    Dan Gilroy  ,      Jake Gyllenhaal,   Rene Russo,   Zawe Ashton,   Tom Sturridge  ,54828,0
    Insidious: The Last Key  ,2018,PG-13,103," Horror, Mystery, Thriller            ",5.7,0,    Adam Ro itel  ,      Lin Shaye,   Leigh Whannell,   Angus Sampson,   Kirk Acevedo  ,53127,67750000
    Eli  ,2019,R,98," Drama, Horror, Mystery            ",5.7,0,    Ciarn Foy  ,      Charlie Shotwell,   Kelly Reilly,   Max Martini,   Lili Taylor  ,29724,0
    The Do-Over  ,2016,TV-MA,108," Action, Adventure, Comedy            ",5.7,0,    Steven Brill  ,      Adam Sandler,   David Spade,   Paula Patton,   Kathryn Hahn  ,41141,0
    Allegiant  ,2016,PG-13,120," Action, Adventure, Mystery            ",5.7,0,    Ro ert Schwentke  ,      Shailene Woodley,   Theo James,   Jeff Daniels,   Naomi Watts  ,110283,66180000
    Regression  ,2015,R,106," Crime, Drama, Mystery            ",5.7,0,    Alejandro Amen ar  ,      Ethan Hawke,   David Thewlis,   Emma Watson,   Dale Dickey  ,37298,50000
    Old oy  ,2013,R,104," Action, Drama, Mystery            ",5.7,0,    Spike Lee  ,      Josh Brolin,   Eliza eth Olsen,   Samuel L. Jackson,   Sharlto Copley  ,69616,2190000
    Pet Sematary  ,2019,R,101," Horror, Mystery, Thriller            ",5.7,0,    Kevin Klsch   ,       Jason Clarke,   Amy Seimetz,   John Lithgow,   Jet Laurence    ,82777,54720000
    Perfect Stranger  ,2007,R,109," Crime, Mystery, Thriller            ",5.7,0,    James Foley  ,      Halle Berry,   Bruce Willis,   Giovanni Ri isi,   Richard Portnow  ,45301,23980000
    The Pink Panther  ,2006,PG,93," Adventure, Comedy, Crime            ",5.7,0,    Shawn Levy  ,      Steve Martin,   Kevin Kline,   Jean Reno,   Emily Mortimer  ,81950,82230000
    Cu e Zero  ,2004,R,97," Drama, Mystery, Sci-Fi            ",5.7,0,    Ernie Bar arash  ,      Zachary Bennett,   Stephanie Moore,   Martin Roach,   Michael Riley  ,37075,0
    Clu  Dread  ,2004,R,104," Comedy, Horror, Mystery            ",5.7,0,    Jay Chandrasekhar  ,      Jay Chandrasekhar,   Bill Paxton,   Kevin Heffernan,   Elena Lyons  ,28457,4990000
    Ma  ,2019,R,99," Horror, Mystery, Thriller            ",5.6,0,    Tate Taylor  ,      Octavia Spencer,   Diana Silvers,   Juliette Lewis,   McKaley Miller  ,41268,45370000
    Paranormal Activity 2  ,2010,R,91," Horror, Mystery            ",5.6,0,    Tod Williams  ,      Katie Featherston,   Micah Sloat,   Molly Ephraim,   David Bierend  ,99032,84750000
    Saw: The Final Chapter  ,2010,R,90," Crime, Horror, Mystery            ",5.6,0,    Kevin Greutert  ,      To in Bell,   Costas Mandylor,   Betsy Russell,   Cary Elwes  ,91021,45710000
    The Ward  ,2010,R,89," Horror, Mystery, Thriller            ",5.6,0,    John Carpenter  ,      Am er Heard,   Mamie Gummer,   Danielle Pana aker,   Laura-Leigh  ,40521,0
    The Last Exorcism  ,2010,PG-13,87," Horror, Mystery, Thriller            ",5.6,63,    Daniel Stamm  ,      Patrick Fa ian,   Ashley Bell,   Iris Bahr,   Louis Herthum  ,48062,41030000
    The Pink Panther 2  ,2009,PG,92," Action, Adventure, Comedy            ",5.6,0,    Harald Zwart  ,      Steve Martin,   Jean Reno,   Emily Mortimer,   Andy Garcia  ,42655,35920000
    The Black Dahlia  ,2006,R,121," Crime, Drama, Mystery            ",5.6,0,    Brian De Palma  ,      Josh Hartnett,   Aaron Eckhart,   Scarlett Johansson,   Hilary Swank  ,71553,22520000
    Dark Water  ,2005,PG-13,105," Drama, Horror, Mystery            ",5.6,0,    Walter Salles  ,      Jennifer Connelly,   Ariel Gade,   John C. Reilly,   Tim Roth  ,59860,25470000
    Creep  ,2004,R,85," Horror, Mystery, Thriller            ",5.6,0,    Christopher Smith  ,      Franka Potente,   Sean Harris,   Vas Blackwood,   Ken Camp ell  ,28303,0
    The Box  ,2009,PG-13,115," Drama, Mystery, Thriller            ",5.6,0,    Richard Kelly  ,      Cameron Diaz,   James Marsden,   Frank Langella,   James Re horn  ,89125,15050000
    Cu e: Hypercu e  ,2002,R,94," Drama, Mystery, Sci-Fi            ",5.6,0,    Andrzej Sekula  ,      Kari Matchett,   Geraint Wyn Davies,   Grace Lynn Kung,   Matthew Ferguson  ,62919,0
    Scream 3  ,2000,R,116," Horror, Mystery            ",5.6,0,    Wes Craven  ,      David Arquette,   Neve Camp ell,   Courteney Cox,   Liev Schrei er  ,124574,89140000
    Unfriended  ,2014,R,83," Horror, Mystery, Thriller            ",5.5,0,    Levan Ga riadze  ,      Heather Sossaman,   Matthew Bohrer,   Courtney Halverson,   Shelley Hennig  ,69117,32480000
    Mortdecai  ,2015,R,107," Action, Adventure, Comedy            ",5.5,0,    David Koepp  ,      Johnny Depp,   Gwyneth Paltrow,   Ewan McGregor,   Olivia Munn  ,68150,7610000
    Vampire Academy  ,2014,PG-13,104," Action, Comedy, Drama            ",5.5,0,    Mark Waters  ,      Zoey Deutch,   Lucy Fry,   Danila Kozlovskiy,   Ga riel Byrne  ,52069,7790000
    The Innkeepers  ,2011,R,101," Drama, Horror, Mystery            ",5.5,64,    Ti West  ,      Sara Paxton,   Pat Healy,   Kelly McGillis,   Alison Bartlett  ,33056,80000
    Red Riding Hood  ,2011,PG-13,100," Fantasy, Horror, Mystery            ",5.5,0,    Catherine Hardwicke  ,      Amanda Seyfried,   Lukas Haas,   Gary Oldman,   Billy Burke  ,108387,37660000
    Winchester  ,2018,PG-13,99," Biography, Drama, Fantasy            ",5.5,0,    Michael Spierig   ,          Helen Mirren,     Sarah Snook,  Finn Scicluna-O    Prey,     Jason Clarke       ,30865,25090000
    Friday the 13th  ,2009,R,97," Horror, Mystery, Thriller            ",5.5,0,    Marcus Nispel  ,      Jared Padalecki,   Amanda Righetti,   Derek Mears,   Danielle Pana aker  ,98621,65000000
    All the Boys Love Mandy Lane  ,2006,R,90," Horror, Mystery, Thriller            ",5.5,0,    Jonathan Levine  ,      Am er Heard,   Anson Mount,   Whitney A le,   Michael Welch  ,31525,0
    Lady in the Water  ,2006,PG-13,110," Drama, Fantasy, Mystery            ",5.5,0,    M. Night Shyamalan  ,      Paul Giamatti,   Bryce Dallas Howard,   Jeffrey Wright,   Bo  Bala an  ,95096,42290000
    White Noise  ,2005,PG-13,101," Drama, Horror, Mystery            ",5.5,0,    Geoffrey Sax  ,      Michael Keaton,   De orah Kara Unger,   Ian McNeice,   Chandra West  ,47266,56390000
    Whiteout  ,2009,R,101," Action, Crime, Mystery            ",5.5,0,    Dominic Sena  ,      Kate Beckinsale,   Ga riel Macht,   Tom Skerritt,   Colum us Short  ,37464,10280000
"    Dude, Where' s My Car?  ",2000,PG-13,83," Comedy, Mystery, Sci-Fi            ",5.5,0,    Danny Leiner  ,      Ashton Kutcher,   Seann William Scott,   Jennifer Garner,   Marla Sokoloff  ,134866,46730000
    Gretel & Hansel  ,2020,PG-13,87," Fantasy, Horror, Mystery            ",5.4,64,    Oz Perkins  ,      Sophia Lillis,   Samuel Leakey,   Alice Krige,   Jessica De Gouw  ,25018,0
    Serenity  ,2019,R,106," Drama, Mystery, Thriller            ",5.4,0,    Steven Knight  ,      Matthew McConaughey,   Anne Hathaway,   Diane Lane,   Jason Clarke  ,36655,8550000
    In the Tall Grass  ,2019,TV-MA,101," Horror, Mystery, Sci-Fi            ",5.4,0,    Vincenzo Natali  ,      Laysla De Oliveira,   Avery Whitted,   Patrick Wilson,   Will Buie Jr.  ,47482,0
    Anna elle  ,2014,R,99," Horror, Mystery, Thriller            ",5.4,0,    John R. Leonetti  ,      Ward Horton,   Anna elle Wallis,   Alfre Woodard,   Tony Amendola  ,142200,84270000
    Mute  ,2018,TV-MA,126," Mystery, Sci-Fi, Thriller            ",5.4,0,    Duncan Jones  ,      Alexander Skarsgrd,   Paul Rudd,   Justin Theroux,   Levi Eisen ltter  ,31266,0
    My Bloody Valentine  ,2009,R,101," Horror, Mystery, Thriller            ",5.4,0,    Patrick Lussier  ,      Jensen Ackles,   Jaime King,   Kerr Smith,   Betsy Rue  ,54004,51550000
    Turistas  ,2006,R,93," Horror, Mystery, Thriller            ",5.4,0,    John Stockwell  ,      Josh Duhamel,   Melissa George,   Olivia Wilde,   Desmond Askew  ,36539,7030000
    The Eye  ,2008,PG-13,98," Drama, Horror, Mystery            ",5.4,0,    David Moreau   ,       Jessica Al a,   Alessandro Nivola,   Parker Posey,   Rade Ser edzija    ,51743,31420000
    Southland Tales  ,2006,R,145," Comedy, Drama, Mystery            ",5.4,0,    Richard Kelly  ,      Dwayne Johnson,   Sarah Michelle Gellar,   Seann William Scott,   Carlos Amezcua  ,37297,280000
    The Ring Two  ,2005,PG-13,110," Horror, Mystery            ",5.4,0,    Hideo Nakata  ,      Naomi Watts,   David Dorfman,   Sissy Spacek,   Simon Baker  ,91696,76230000
    The Nun  ,2018,R,96," Horror, Mystery, Thriller            ",5.3,0,    Corin Hardy  ,      Demin Bichir,   Taissa Farmiga,   Jonas Bloquet,   Bonnie Aarons  ,119992,117450000
    The Curse of la Llorona  ,2019,R,93," Horror, Mystery, Thriller            ",5.3,0,    Michael Chaves  ,      Linda Cardellini,   Raymond Cruz,   Patricia Velasquez,   Marisol Ramirez  ,39005,54730000
    The Bad Batch  ,2016,R,118," Action, Horror, Mystery            ",5.3,62,    Ana Lily Amirpour  ,      Suki Waterhouse,   Jason Momoa,   Jayda Fink,   Keanu Reeves  ,26979,180000
    Sinister 2  ,2015,R,97," Horror, Mystery, Thriller            ",5.3,0,    Ciarn Foy  ,      James Ransone,   Shannyn Sossamon,   Ro ert Daniel Sloan,   Dartanian Sloan  ,49002,27740000
    The Resident  ,2011,R,91," Drama, Horror, Mystery            ",5.3,0,    Antti Jokinen  ,      Hilary Swank,   Jeffrey Dean Morgan,   Lee Pace,   Christopher Lee  ,26540,0
    The Witches  ,2020,PG,106," Adventure, Comedy, Family            ",5.3,0,    Ro ert Zemeckis  ,      Anne Hathaway,   Octavia Spencer,   Stanley Tucci,   Chris Rock  ,25147,0
    Shutter  ,2008,PG-13,85," Horror, Mystery, Thriller            ",5.3,0,    Masayuki Ochiai  ,      Joshua Jackson,   Rachael Taylor,   James Kyson,   Megumi Okina  ,32555,25930000
    The Covenant  ,2006,PG-13,97," Action, Adventure, Fantasy            ",5.3,0,    Renny Harlin  ,      Steven Strait,   Se astian Stan,   To y Hemingway,   Taylor Kitsch  ,47032,23290000
    The Watcher  ,2000,R,97," Crime, Drama, Mystery            ",5.3,0,    Joe Char anic  ,      James Spader,   Keanu Reeves,   Marisa Tomei,   Ernie Hudson  ,25932,28930000
    The Lazarus Effect  ,2015,PG-13,83," Horror, Mystery, Sci-Fi            ",5.2,0,    David Gel   ,      Olivia Wilde,   Mark Duplass,   Evan Peters,   Sarah Bolger  ,41238,25800000
    Flatliners  ,2017,PG-13,109," Drama, Horror, Mystery            ",5.2,0,    Niels Arden Oplev  ,      Elliot Page,   Diego Luna,   Nina Do rev,   James Norton  ,43067,16870000
    Apollo 18  ,2011,PG-13,86," Horror, Mystery, Sci-Fi            ",5.2,0,    Gonzalo Lpez-Gallego  ,      Warren Christie,   Lloyd Owen,   Ryan Ro  ins,   Michael Kopsa  ,54053,17690000
    Alex Cross  ,2012,PG-13,101," Action, Crime, Mystery            ",5.2,0,    Ro  Cohen  ,      Tyler Perry,   Matthew Fox,   Rachel Nichols,   Edward Burns  ,32551,25890000
    A Nightmare on Elm Street  ,2010,R,95," Crime, Drama, Horror            ",5.2,0,    Samuel Bayer  ,      Jackie Earle Haley,   Rooney Mara,   Kyle Gallner,   Katie Cassidy  ,93437,63080000
    Hu ie Halloween  ,2020,PG-13,102," Comedy, Mystery            ",5.2,0,    Steven Brill  ,      Adam Sandler,   Kevin James,   Julie Bowen,   Ray Liotta  ,39599,0
    Mutant Chronicles  ,2008,R,111," Action, Adventure, Mystery            ",5.2,0,    Simon Hunter  ,      Thomas Jane,   Ron Perlman,   Devon Aoki,   Sean Pertwee  ,25646,10000
    Exorcist: The Beginning  ,2004,R,114," Horror, Mystery, Thriller            ",5.2,0,    Renny Harlin  ,         Stellan Skarsgrd,     Iza ella Scorupco,  James D    Arcy,     Remy Sweeney    ,33605,41820000
    Hot Tu  Time Machine 2  ,2015,R,93," Comedy, Mystery, Sci-Fi            ",5.1,0,    Steve Pink  ,      Ro  Corddry,   Craig Ro inson,   Clark Duke,   Adam Scott  ,37116,12280000
    A duction  ,2011,PG-13,106," Action, Mystery, Thriller            ",5.1,0,    John Singleton  ,      Taylor Lautner,   Lily Collins,   Alfred Molina,   Jake Andolina  ,76881,28090000
    Cosmopolis  ,2012,R,109," Crime, Drama, Fantasy            ",5.1,0,    David Cronen erg  ,      Ro ert Pattinson,   Juliette Binoche,   Sarah Gadon,   Mathieu Amalric  ,44907,740000
    Sorority Row  ,2009,R,101," Horror, Mystery            ",5.1,0,    Stewart Hendler  ,      Briana Evigan,   Rumer Willis,   Carrie Fisher,   Teri Andrez  ,28807,11960000
    Stay Alive  ,2006,PG-13,85," Fantasy, Horror, Mystery            ",5.1,0,    William Brent Bell  ,      Jon Foster,   Samaire Armstrong,   Frankie Muniz,   Jimmi Simpson  ,30546,23090000
    Scoo y-Doo 2: Monsters Unleashed  ,2004,PG,93," Adventure, Comedy, Family            ",5.1,0,    Raja Gosnell  ,      Freddie Prinze Jr.,   Sarah Michelle Gellar,   Matthew Lillard,   Linda Cardellini  ,50616,84220000
    Scoo y-Doo  ,2002,PG,86," Adventure, Comedy, Family            ",5.1,0,    Raja Gosnell  ,      Matthew Lillard,   Freddie Prinze Jr.,   Sarah Michelle Gellar,   Linda Cardellini  ,100566,153290000
    How It Ends  ,2018,TV-MA,113," Action, Adventure, Drama            ",5.0,0,    David M. Rosenthal  ,      Theo James,   Kat Graham,   Nancy Sorel,   Nicole Ari Parker  ,45248,0
    Paranormal Activity: The Marked Ones  ,2014,R,84," Horror, Mystery            ",5.0,0,    Christopher Landon  ,      Andrew Jaco s,   Jorge Diaz,   Ga rielle Walsh,   Gloria Sandoval  ,40087,32460000
    Cherno yl Diaries  ,2012,R,86," Horror, Mystery, Thriller            ",5.0,0,    Bradley Parker  ,      Jesse McCartney,   Jonathan Sadowski,   Olivia Taylor Dudley,   Nathan Phillips  ,64063,18120000
    Blair Witch  ,2016,R,89," Horror, Mystery, Thriller            ",5.0,0,    Adam Wingard  ,      James Allen McCune,   Callie Hernandez,   Cor in Reid,   Brandon Scott  ,41762,20780000
    A Ser ian Film  ,2010,NC-17,104," Horror, Mystery, Thriller            ",5.0,0,    Srdjan Spasojevic  ,      Srdjan     Zika     Todorovic,     Sergej Trifunovic,     Jelena Gavrilovic,     Slo odan Bestic    ,58125,0
    The Happening  ,2008,R,91," Drama, Mystery, Sci-Fi            ",5.0,0,    M. Night Shyamalan  ,      Mark Wahl erg,   Zooey Deschanel,   John Leguizamo,   Ashlyn Sanchez  ,196449,64510000
    Silent Hill: Revelation  ,2012,R,95," Action, Adventure, Fantasy            ",5.0,0,    M.J. Bassett  ,      Adelaide Clemens,   Kit Harington,   Sean Bean,   Carrie-Anne Moss  ,60578,17530000
    The Haunted Mansion  ,2003,PG,88," Comedy, Family, Fantasy            ",5.0,0,    Ro  Minkoff  ,      Eddie Murphy,   Marsha Thomason,   Jennifer Tilly,   Terence Stamp  ,43342,75850000
    Darkness Falls  ,2003,PG-13,86," Fantasy, Horror, Mystery            ",5.0,0,    Jonathan Lie esman  ,      Chaney Kley,   Emma Caulfield Ford,   Antony Burrows,   Lee Cormie  ,30284,32550000
    Vanishing on 7th Street  ,2010,R,92," Horror, Mystery, Thriller            ",4.9,0,    Brad Anderson  ,      Hayden Christensen,   Thandie Newton,   John Leguizamo,   Jaco  Latimore  ,25070,20000
    Fantasy Island  ,2020,PG-13,109," Action, Adventure, Fantasy            ",4.9,0,    Jeff Wadlow  ,      Michael Pea,   Maggie Q,   Lucy Hale,   Austin Stowell  ,38039,0
    Valentine  ,2001,R,96," Horror, Mystery, Thriller            ",4.9,0,    Jamie Blanks  ,      Denise Richards,   David Boreanaz,   Marley Shelton,   Jessica Capshaw  ,25765,20380000
    The Titan  ,2018,TV-MA,97," Drama, Mystery, Romance            ",4.8,0,    Lennart Ruff  ,      Sam Worthington,   Taylor Schilling,   Tom Wilkinson,   Agyness Deyn  ,28540,0
    The Forest  ,2016,PG-13,93," Horror, Mystery, Thriller            ",4.8,0,    Jason Zada  ,      Natalie Dormer,   Eoin Macken,   Stephanie Vogt,   Osamu Tanpopo  ,40256,26580000
    The Un orn  ,2009,PG-13,88," Drama, Horror, Mystery            ",4.8,0,    David S. Goyer  ,      Odette Anna le,   Gary Oldman,   Cam Gigandet,   Meagan Good  ,49580,42670000
    DOA: Dead or Alive  ,2006,PG-13,87," Action, Adventure, Mystery            ",4.8,0,    Corey Yuen  ,      Jaime Pressly,   Devon Aoki,   Sarah Carter,   Holly Valance  ,43163,480000
    Zoolander 2  ,2016,PG-13,101," Action, Adventure, Comedy            ",4.7,0,    Ben Stiller  ,      Ben Stiller,   Owen Wilson,   Penlope Cruz,   Will Ferrell  ,65274,28850000
    Paranormal Activity: The Ghost Dimension  ,2015,R,88," Horror, Mystery            ",4.6,0,    Gregory Plotkin  ,      Chris J. Murray,   Brit Shaw,   Ivy George,   Dan Gill  ,25264,18300000
    Paranormal Activity 4  ,2012,R,88," Horror, Mystery            ",4.6,0,    Henry Joost   ,       Stephen Dunham,   Katie Featherston,   Matt Shively,   Brendon Eggertsen    ,62558,53920000
    Ouija  ,2014,PG-13,89," Horror, Mystery, Thriller            ",4.5,0,    Stiles White  ,      Olivia Cooke,   Ana Coto,   Daren Kagasoff,   Bianca A. Santos  ,48829,50860000
    Rings  ,2017,PG-13,102," Drama, Horror, Mystery            ",4.5,0,    F. Javier Gutirrez  ,         Matilda Anna Ingrid Lutz,     Alex Roe,     Johnny Galecki,  Vincent D    Onofrio ,38003,27780000
    Basic Instinct 2  ,2006,R,114," Drama, Mystery, Thriller            ",4.4,0,    Michael Caton-Jones  ,      Sharon Stone,   David Morrissey,   David Thewlis,   Stan Collymore  ,37542,5970000
    Boogeyman  ,2005,PG-13,89," Drama, Horror, Mystery            ",4.2,0,    Stephen Kay  ,      Barry Watson,   Emily Deschanel,   Lucy Lawless,   Skye McCole Bartusiak  ,29836,46750000
    One Missed Call  ,2008,PG-13,87," Horror, Mystery            ",4.0,0,    Eric Valette  ,      Edward Burns,   Shannyn Sossamon,   Ana Claudia Talancn,   Ray Wise  ,30979,26880000
    Book of Shadows: Blair Witch 2  ,2000,R,90," Adventure, Fantasy, Horror            ",4.0,0,    Joe Berlinger  ,      Jeffrey Donovan,   Stephen Barker Turner,   Erica Leerhsen,   Kurt Loder  ,35978,26440000
    Escape Plan 2: Hades  ,2018,R,96," Action, Crime, Mystery            ",3.9,0,    Steven C. Miller  ,      Sylvester Stallone,   Dave Bautista,   Xiaoming Huang,   Jesse Metcalfe  ,28577,0
    Prom Night  ,2008,PG-13,88," Horror, Mystery            ",3.9,0,    Nelson McCormick  ,      Brittany Snow,   Scott Porter,   Jessica Stroup,   Dana Davis  ,34216,43870000
    Holmes & Watson  ,2018,PG-13,90," Comedy, Crime, Mystery            ",3.8,0,    Etan Cohen  ,      Will Ferrell,   John C. Reilly,   Ralph Fiennes,   Re ecca Hall  ,32063,30570000
    The Wicker Man  ,2006,PG-13,102," Horror, Mystery, Thriller            ",3.7,0,    Neil LaBute  ,      Nicolas Cage,   Ellen Burstyn,   Leelee So ieski,   Kate Beahan  ,64498,23640000
    The Fog  ,2005,PG-13,100," Horror, Mystery            ",3.7,0,    Rupert Wainwright  ,      Tom Welling,   Maggie Grace,   Selma Blair,   DeRay Davis  ,35169,29510000
    I Know Who Killed Me  ,2007,R,105," Crime, Mystery, Thriller            ",3.6,0,    Chris Sivertson  ,      Lindsay Lohan,   Julia Ormond,   Neal McDonough,   Bonnie Aarons  ,26014,7500000
    Slender Man  ,2018,PG-13,93," Horror, Mystery, Thriller            ",3.2,0,    Sylvain White  ,      Joey King,   Julia Goldani Telles,   Jaz Sinclair,   Annalise Basso  ,29186,30570000
    Code Name: K.O.Z.  ,2015,Not Rated,114," Crime, Mystery            ",1.9,0,    Celal imen  ,      Cem Kurtoglu,   Hakan Ural,   Hazim Krmkc,   Tolga Karel  ,27198,0
