title,year,certificate,duration,genre,rating,metascore,director,actor1,actor2,actor3,actor4,votes,gross
    Dead Man' s Shoes  ,2004,Not Rated,90," Crime, Drama, Thriller            ",7.6,0,    Shane Meadows  ,      Paddy Considine,   Gary Stretch,   To y Ke  ell,   Stuart Wolfenden  ,49989,10000
    Match Point  ,2005,R,124," Drama, Romance, Thriller            ",7.6,72,    Woody Allen  ,      Scarlett Johansson,   Jonathan Rhys Meyers,   Emily Mortimer,   Matthew Goode  ,207226,23090000
    Saw  ,2004,R,103," Horror, Mystery, Thriller            ",7.6,0,    James Wan  ,      Cary Elwes,   Leigh Whannell,   Danny Glover,   Ken Leung  ,381097,56000000
    21 Grams  ,2003,R,124," Crime, Drama, Thriller            ",7.6,70,    Alejandro G. Irritu  ,      Sean Penn,   Benicio Del Toro,   Naomi Watts,   Danny Huston  ,225524,16290000
    Sympathy for Mr. Vengeance  ,2002,R,129," Crime, Drama, Thriller            ",7.6,0,    Chan-wook Park  ,      Kang-ho Song,   Shin Ha-kyun,   Bae Doona,   Ji-Eun Lim  ,63143,50000
    The Life of David Gale  ,2003,R,130," Crime, Drama, Thriller            ",7.6,0,    Alan Parker  ,      Kevin Spacey,   Kate Winslet,   Laura Linney,   Cleo King  ,110549,19590000
    The Butterfly Effect  ,2004,R,113," Drama, Sci-Fi, Thriller            ",7.6,0,    Eric Bress   ,       Ashton Kutcher,   Amy Smart,   Melora Walters,   Elden Henson    ,453582,57940000
    28 Days Later...  ,2002,R,113," Drama, Horror, Sci-Fi            ",7.6,73,    Danny Boyle  ,      Cillian Murphy,   Naomie Harris,   Christopher Eccleston,   Alex Palmer  ,378745,45060000
    Battle Royale  ,2000,Not Rated,114," Action, Adventure, Drama            ",7.6,81,    Kinji Fukasaku  ,      Tatsuya Fujiwara,   Aki Maeda,   Tar Yamamoto,   Takeshi Kitano  ,169891,0
    The Others  ,2001,PG-13,104," Horror, Mystery, Thriller            ",7.6,74,    Alejandro Amen ar  ,      Nicole Kidman,   Christopher Eccleston,   Fionnula Flanagan,   Alakina Mann  ,339701,96520000
    Traffic  ,2000,R,147," Crime, Drama, Thriller            ",7.6,86,    Steven Soder ergh  ,      Michael Douglas,   Benicio Del Toro,   Catherine Zeta-Jones,   Jaco  Vargas  ,196653,124120000
    Minority Report  ,2002,PG-13,145," Action, Crime, Mystery            ",7.6,80,    Steven Spiel erg  ,      Tom Cruise,   Colin Farrell,   Samantha Morton,   Max von Sydow  ,511112,132070000
    Promising Young Woman  ,2020,R,113," Crime, Drama, Thriller            ",7.5,72,    Emerald Fennell  ,      Carey Mulligan,   Bo Burnham,   Alison Brie,   Clancy Brown  ,45735,0
    The Guilty  ,2018,R,85," Crime, Drama, Thriller            ",7.5,83,    Gustav Mller  ,      Jako  Cedergren,   Jessica Dinnage,   Omar Shargawi,   Johan Olsen  ,45404,210000
    Tenet  ,2020,PG-13,150," Action, Sci-Fi, Thriller            ",7.5,69,    Christopher Nolan  ,      John David Washington,   Ro ert Pattinson,   Eliza eth De icki,   Juhan Ulfsak  ,311066,53800000
    Upgrade  ,2018,R,100," Action, Sci-Fi, Thriller            ",7.5,67,    Leigh Whannell  ,      Logan Marshall-Green,   Melanie Vallejo,   Steve Danielsen,   A  y Craden  ,161853,11980000
    The Wailing  ,2016,TV-MA,156," Horror, Mystery, Thriller            ",7.5,81,    Hong-jin Na  ,      Jun Kunimura,   Hwang Jung-min,   Do-won Kwak,   Woo-hee Chun  ,52991,0
    Nocturnal Animals  ,2016,R,116," Drama, Thriller            ",7.5,67,    Tom Ford  ,      Amy Adams,   Jake Gyllenhaal,   Michael Shannon,   Aaron Taylor-Johnson  ,241748,10640000
    John Wick: Chapter 2  ,2017,R,122," Action, Crime, Thriller            ",7.5,75,    Chad Stahelski  ,      Keanu Reeves,   Riccardo Scamarcio,   Ian McShane,   Ru y Rose  ,370738,92030000
    Predestination  ,2014,R,97," Action, Drama, Sci-Fi            ",7.5,69,    Michael Spierig   ,       Ethan Hawke,   Sarah Snook,   Noah Taylor,   Madeleine West    ,254667,70000
    The Hunger Games: Catching Fire  ,2013,PG-13,146," Action, Adventure, Mystery            ",7.5,76,    Francis Lawrence  ,      Jennifer Lawrence,   Josh Hutcherson,   Liam Hemsworth,   Philip Seymour Hoffman  ,616647,424670000
    Jo Nes ' s Headhunters  ,2011,R,96," Action, Crime, Thriller            ",7.5,72,    Morten Tyldum  ,      Aksel Hennie,   Synnve Macody Lund,   Nikolaj Coster-Waldau,   Julie R. lgaard  ,97468,1200000
    The Conjuring  ,2013,R,112," Horror, Mystery, Thriller            ",7.5,68,    James Wan  ,      Patrick Wilson,   Vera Farmiga,   Ron Livingston,   Lili Taylor  ,445373,137400000
    Disconnect  ,2012,R,115," Drama, Thriller            ",7.5,64,    Henry Alex Ru in  ,      Jason Bateman,   Jonah Bo o,   Haley Ramm,   Hope Davis  ,73275,7440000
    Mesrine: Killer Instinct  ,2008,R,113," Action, Biography, Crime            ",7.5,71,    Jean-Franois Richet  ,      Vincent Cassel,   Ccile de France,   Grard Depardieu,   Gilles Lellouche  ,32298,550000
    We Need to Talk A out Kevin  ,2011,R,112," Drama, Mystery, Thriller            ",7.5,68,    Lynne Ramsay  ,      Tilda Swinton,   John C. Reilly,   Ezra Miller,   Jasper Newell  ,139304,1740000
    Source Code  ,2011,PG-13,93," Action, Drama, Mystery            ",7.5,74,    Duncan Jones  ,      Jake Gyllenhaal,   Michelle Monaghan,   Vera Farmiga,   Jeffrey Wright  ,487201,54710000
    The Hurt Locker  ,2008,R,131," Drama, Thriller, War            ",7.5,95,    Kathryn Bigelow  ,      Jeremy Renner,   Anthony Mackie,   Brian Geraghty,   Guy Pearce  ,423973,17020000
    The Town  ,2010,R,125," Crime, Drama, Thriller            ",7.5,74,    Ben Affleck  ,      Ben Affleck,   Re ecca Hall,   Jon Hamm,   Jeremy Renner  ,355634,92190000
"    Lust, Caution  ",2007,NC-17,157," Drama, History, Romance            ",7.5,61,    Ang Lee  ,      Tony Chiu-Wai Leung,   Tang Wei,   Joan Chen,   Leehom Wang  ,37641,4600000
    United 93  ,2006,R,111," Action, Drama, History            ",7.5,90,    Paul Greengrass  ,      David Alan Basche,   Olivia Thirl y,   Liza Coln-Zayas,   J.J. Johnson  ,98841,31570000
    Grindhouse  ,2007,R,191," Action, Horror, Thriller            ",7.5,77,    Ro ert Rodriguez   ,      Edgar Wright,   Ro  Zom ie  ,    Kurt Russell,,178400,25030000
    Mesrine: Pu lic Enemy No. 1  ,2008,R,133," Action, Biography, Crime            ",7.5,72,    Jean-Franois Richet  ,      Vincent Cassel,   Ludivine Sagnier,   Mathieu Amalric,   Samuel Le Bihan  ,28594,280000
    Munich  ,2005,R,164," Action, Drama, History            ",7.5,74,    Steven Spiel erg  ,      Eric Bana,   Daniel Craig,   Marie-Jose Croze,   Ciarn Hinds  ,213427,47400000
    Kiss Kiss Bang Bang  ,2005,R,103," Comedy, Crime, Mystery            ",7.5,72,    Shane Black  ,      Ro ert Downey Jr.,   Val Kilmer,   Michelle Monaghan,   Cor in Bernsen  ,215837,4240000
    Collateral  ,2004,R,120," Crime, Drama, Thriller            ",7.5,71,    Michael Mann  ,      Tom Cruise,   Jamie Foxx,   Jada Pinkett Smith,   Mark Ruffalo  ,362424,101010000
    The Blind Swordsman: Zatoichi  ,2003,R,116," Action, Comedy, Crime            ",7.5,75,    Takeshi Kitano  ,      Takeshi Kitano,   Tadano u Asano,   Yui Natsukawa,   Michiyo Yasuda  ,47389,850000
    Tell No One  ,2006,Not Rated,131," Crime, Drama, Mystery            ",7.5,82,    Guillaume Canet  ,      Franois Cluzet,   Marie-Jose Croze,   Andr Dussollier,   Kristin Scott Thomas  ,51178,6180000
    Ghost in the Shell 2: Innocence  ,2004,PG-13,100," Animation, Action, Drama            ",7.5,66,    Mamoru Oshii  ,      Akio tsuka,   Atsuko Tanaka,   Tamio ki,   Kichi Yamadera  ,36412,1040000
    Mirage  ,2018,TV-MA,128," Drama, Fantasy, Mystery            ",7.4,0,    Oriol Paulo  ,      Adriana Ugarte,   Chino Darn,   Javier Gutirrez,   lvaro Morte  ,43186,0
    John Wick: Chapter 3 - Para ellum  ,2019,R,130," Action, Crime, Thriller            ",7.4,73,    Chad Stahelski  ,      Keanu Reeves,   Halle Berry,   Ian McShane,   Laurence Fish urne  ,280565,171020000
    Uncut Gems  ,2019,R,135," Crime, Drama, Thriller            ",7.4,91,    Benny Safdie   ,       Adam Sandler,   Julia Fox,   Idina Menzel,   Mesfin Lamengo    ,226202,0
    Good Time  ,2017,R,102," Crime, Drama, Thriller            ",7.4,80,    Benny Safdie   ,       Ro ert Pattinson,   Benny Safdie,   Jennifer Jason Leigh,   Buddy Duress    ,93407,2030000
    Patriots Day  ,2016,R,133," Action, Crime, Drama            ",7.4,69,    Peter Berg  ,      Mark Wahl erg,   Michelle Monaghan,   J.K. Simmons,   John Goodman  ,93249,31890000
    The Nice Guys  ,2016,R,116," Action, Comedy, Crime            ",7.4,70,    Shane Black  ,      Russell Crowe,   Ryan Gosling,   Angourie Rice,   Matt Bomer  ,283603,36260000
    War for the Planet of the Apes  ,2017,PG-13,140," Action, Adventure, Drama            ",7.4,82,    Matt Reeves  ,      Andy Serkis,   Woody Harrelson,   Steve Zahn,   Karin Konoval  ,229628,146880000
    John Wick  ,2014,R,101," Action, Crime, Thriller            ",7.4,68,    Chad Stahelski   ,       Keanu Reeves,   Michael Nyqvist,   Alfie Allen,   Willem Dafoe    ,544227,43040000
    Mission: Impossi le - Rogue Nation  ,2015,PG-13,131," Action, Adventure, Thriller            ",7.4,75,    Christopher McQuarrie  ,      Tom Cruise,   Re ecca Ferguson,   Jeremy Renner,   Simon Pegg  ,344178,195040000
    In the House  ,2012,R,105," Drama, Mystery, Thriller            ",7.4,72,    Franois Ozon  ,      Fa rice Luchini,   Vincent Schmitt,   Ernst Umhauer,   Kristin Scott Thomas  ,30277,350000
    Zero Dark Thirty  ,2012,R,157," Drama, History, Thriller            ",7.4,95,    Kathryn Bigelow  ,      Jessica Chastain,   Joel Edgerton,   Chris Pratt,   Mark Strong  ,274082,95720000
    The Hidden Face  ,2011,R,97," Drama, Mystery, Thriller            ",7.4,0,    Andrs Baiz  ,      Quim Gutirrez,   Martina Garca,   Mara Soledad Rodrguez,   Jose Luis Garcia  ,38930,0
    Take Shelter  ,2011,R,120," Drama, Horror, Sci-Fi            ",7.4,85,    Jeff Nichols  ,      Michael Shannon,   Jessica Chastain,   Shea Whigham,   Tova Stewart  ,91983,1730000
    Hunting Season  ,2010,0,140," Crime, Drama, Mystery            ",7.4,0,    Yavuz Turgul  ,      Sener Sen,   Cem Yilmaz,   etin Tekindor,   Melisa Szen  ,32111,0
    Looper  ,2012,R,113," Action, Drama, Sci-Fi            ",7.4,84,    Rian Johnson  ,      Joseph Gordon-Levitt,   Bruce Willis,   Emily Blunt,   Paul Dano  ,536984,66490000
    Mission: Impossi le - Ghost Protocol  ,2011,PG-13,132," Action, Adventure, Thriller            ",7.4,73,    Brad Bird  ,      Tom Cruise,   Jeremy Renner,   Simon Pegg,   Paula Patton  ,459340,209400000
    Limitless  ,2011,PG-13,105," Sci-Fi, Thriller            ",7.4,0,    Neil Burger  ,      Bradley Cooper,   Anna Friel,   A  ie Cornish,   Ro ert De Niro  ,529288,79250000
    Law A iding Citizen  ,2009,R,109," Action, Crime, Drama            ",7.4,0,    F. Gary Gray  ,      Gerard Butler,   Jamie Foxx,   Leslie Bi  ,   Colm Meaney  ,273304,73340000
    Felon  ,2008,R,104," Action, Crime, Thriller            ",7.4,0,    Ric Roman Waugh  ,      Stephen Dorff,   Marisol Nichols,   Vincent Miller,   Anne Archer  ,75149,40000
    REC  ,2007,R,78," Action, Adventure, Fantasy            ",7.4,69,    Jaume Balaguer   ,       Manuela Velasco,   Ferran Terraza,   Jorge-Yamam Serrano,   Pa lo Rosso    ,166406,0
    The Baader Meinhof Complex  ,2008,R,150," Action, Biography, Crime            ",7.4,76,    Uli Edel  ,      Martina Gedeck,   Moritz Blei treu,   Johanna Wokalek,   Bruno Ganz  ,36189,480000
    Notes on a Scandal  ,2006,R,92," Crime, Drama, Romance            ",7.4,73,    Richard Eyre  ,      Cate Blanchett,   Judi Dench,   Andrew Simpson,   Tom Georgeson  ,74903,17510000
    The Orphanage  ,2007,R,105," Drama, Fantasy, Horror            ",7.4,74,    J.A. Bayona  ,      Beln Rueda,   Fernando Cayo,   Roger Prncep,   Ma el Rivera  ,147480,7160000
    Running Scared  ,2006,R,122," Action, Crime, Drama            ",7.4,0,    Wayne Kramer  ,      Paul Walker,   Cameron Bright,   Chazz Palminteri,   Vera Farmiga  ,97145,6860000
    A History of Violence  ,2005,R,96," Drama, Thriller            ",7.4,81,    David Cronen erg  ,      Viggo Mortensen,   Maria Bello,   Ed Harris,   William Hurt  ,224888,31490000
    The Constant Gardener  ,2005,R,129," Drama, Mystery, Romance            ",7.4,82,    Fernando Meirelles  ,      Ralph Fiennes,   Rachel Weisz,   Danny Huston,   Hu ert Kound  ,133435,33580000
    Irreversi le  ,2002,Not Rated,97," Crime, Drama, Horror            ",7.4,0,    Gaspar No  ,      Monica Bellucci,   Vincent Cassel,   Al ert Dupontel,   Jo Prestia  ,121471,750000
    X2: X-Men United  ,2003,PG-13,134," Action, Sci-Fi, Thriller            ",7.4,68,    Bryan Singer  ,      Patrick Stewart,   Hugh Jackman,   Halle Berry,   Ian McKellen  ,514347,214950000
    Equili rium  ,2002,R,107," Action, Drama, Sci-Fi            ",7.4,0,    Kurt Wimmer  ,      Christian Bale,   Sean Bean,   Emily Watson,   Taye Diggs  ,312631,1200000
    Hereditary  ,2018,R,127," Drama, Horror, Mystery            ",7.3,87,    Ari Aster  ,      Toni Collette,   Milly Shapiro,   Ga riel Byrne,   Alex Wolff  ,245402,44070000
    Doctor Sleep  ,2019,R,152," Drama, Fantasy, Horror            ",7.3,0,    Mike Flanagan  ,      Ewan McGregor,   Re ecca Ferguson,   Kyliegh Curran,   Cliff Curtis  ,147399,0
    The Shape of Water  ,2017,R,123," Adventure, Drama, Fantasy            ",7.3,87,    Guillermo del Toro  ,      Sally Hawkins,   Octavia Spencer,   Michael Shannon,   Doug Jones  ,375609,63860000
    Official Secrets  ,2019,R,112," Biography, Crime, Drama            ",7.3,63,    Gavin Hood  ,      Keira Knightley,   Matt Smith,   Matthew Goode,   Rhys Ifans  ,35286,400000
    Detroit  ,2017,R,143," Crime, Drama, History            ",7.3,77,    Kathryn Bigelow  ,      John Boyega,   Anthony Mackie,   Algee Smith,   Jaco  Latimore  ,48762,16790000
    Split  ,2016,PG-13,117," Horror, Thriller            ",7.3,62,    M. Night Shyamalan  ,      James McAvoy,   Anya Taylor-Joy,   Haley Lu Richardson,   Jessica Sula  ,430921,138290000
    Shot Caller  ,2017,R,121," Crime, Drama, Thriller            ",7.3,0,    Ric Roman Waugh  ,      Nikolaj Coster-Waldau,   Omari Hardwick,   Lake Bell,   Jon Bernthal  ,73453,0
    13 Hours  ,2016,R,144," Action, Drama, History            ",7.3,0,    Michael Bay  ,      John Krasinski,   Pa lo Schrei er,   James Badge Dale,   David Denman  ,120916,52850000
    Snowden  ,2016,R,134," Biography, Crime, Drama            ",7.3,0,    Oliver Stone  ,      Joseph Gordon-Levitt,   Shailene Woodley,   Melissa Leo,   Zachary Quinto  ,139518,21590000
    Marshland  ,2014,TV-MA,105," Action, Crime, Drama            ",7.3,0,    Al erto Rodrguez  ,      Javier Gutirrez,   Ral Arvalo,   Mara Varod,   Perico Cervantes  ,30997,0
    The Conjuring 2  ,2016,R,134," Horror, Mystery, Thriller            ",7.3,65,    James Wan  ,         Vera Farmiga,     Patrick Wilson,     Madison Wolfe,  Frances O    Connor ,227721,102470000
    The Accountant  ,2016,R,128," Action, Crime, Drama            ",7.3,0,    Gavin O  Connor  ,      Ben Affleck,   Anna Kendrick,   J.K. Simmons,   Jon Bernthal  ,262930,86260000
    Eye in the Sky  ,2015,R,102," Action, Drama, Thriller            ",7.3,73,    Gavin Hood  ,      Helen Mirren,   Aaron Paul,   Alan Rickman,   Barkhad A di  ,79994,18700000
    Flight  ,2012,R,138," Drama, Thriller            ",7.3,76,    Ro ert Zemeckis  ,      Denzel Washington,   Nadine Velazquez,   Don Cheadle,   John Goodman  ,327913,93770000
    The Place Beyond the Pines  ,2012,R,140," Crime, Drama, Thriller            ",7.3,68,    Derek Cianfrance  ,      Ryan Gosling,   Bradley Cooper,   Eva Mendes,   Craig Van Hook  ,248595,21380000
    Now You See Me  ,2013,PG-13,115," Crime, Mystery, Thriller            ",7.3,0,    Louis Leterrier  ,      Jesse Eisen erg,   Common,   Mark Ruffalo,   Woody Harrelson  ,599741,117720000
    Fast Five  ,2011,PG-13,130," Action, Adventure, Crime            ",7.3,66,    Justin Lin  ,      Vin Diesel,   Paul Walker,   Dwayne Johnson,   Jordana Brewster  ,354317,209840000
    The Guard  ,2011,R,96," Comedy, Crime, Thriller            ",7.3,78,    John Michael McDonagh  ,      Brendan Gleeson,   Don Cheadle,   Mark Strong,   Ronan Collins  ,81436,5360000
    The Next Three Days  ,2010,PG-13,133," Action, Crime, Drama            ",7.3,0,    Paul Haggis  ,      Russell Crowe,   Eliza eth Banks,   Liam Neeson,   Michael Buie  ,185823,21150000
    Dogtooth  ,2009,Not Rated,97," Drama, Thriller            ",7.3,73,    Yorgos Lanthimos  ,      Christos Stergioglou,   Michele Valley,   Angeliki Papoulia,   Hristos Passalis  ,84559,110000
    The Girl Who Kicked the Hornet' s Nest  ,2009,R,147," Crime, Drama, Thriller            ",7.3,0,    Daniel Alfredson  ,      Michael Nyqvist,   Noomi Rapace,   Lena Endre,   Annika Hallin  ,68572,5190000
    The Lincoln Lawyer  ,2011,R,118," Crime, Drama, Mystery            ",7.3,63,    Brad Furman  ,      Matthew McConaughey,   Marisa Tomei,   Ryan Phillippe,   William H. Macy  ,216424,58010000
    Ghajini  ,2008,Not Rated,186," Action, Drama, Mystery            ",7.3,0,    A.R. Murugadoss  ,      Aamir Khan,   Asin Thottumkal,   Jiah Khan,   Pradeep Singh Rawat  ,56712,2430000
    RocknRolla  ,2008,R,114," Action, Crime, Thriller            ",7.3,0,    Guy Ritchie  ,      Gerard Butler,   Tom Wilkinson,   Idris El a,   Thandie Newton  ,237164,5690000
    Mr. Brooks  ,2007,R,120," Crime, Drama, Thriller            ",7.3,0,    Bruce A. Evans  ,      Kevin Costner,   Demi Moore,   William Hurt,   Dane Cook  ,144085,28480000
    Rescue Dawn  ,2006,PG-13,120," Action, Biography, Drama            ",7.3,77,    Werner Herzog  ,      Christian Bale,   Steve Zahn,   Jeremy Davies,   Zach Grenier  ,101518,5490000
    Alita: Battle Angel  ,2019,PG-13,122," Action, Adventure, Sci-Fi            ",7.3,0,    Ro ert Rodriguez  ,      Rosa Salazar,   Christoph Waltz,   Jennifer Connelly,   Mahershala Ali  ,231521,85710000
    Sweeney Todd: The Demon Bar er of Fleet Street  ,2007,R,116," Drama, Horror, Musical            ",7.3,83,    Tim Burton  ,      Johnny Depp,   Helena Bonham Carter,   Alan Rickman,   Timothy Spall  ,345979,52900000
    Brick  ,2005,R,110," Action, Crime, Drama            ",7.3,72,    Rian Johnson  ,      Joseph Gordon-Levitt,   Lukas Haas,   Emilie de Ravin,   Meagan Good  ,101449,2060000
    Cach  ,2005,R,117," Drama, Mystery, Thriller            ",7.3,83,    Michael Haneke  ,      Daniel Auteuil,   Juliette Binoche,   Maurice Bnichou,   Annie Girardot  ,74420,3630000
    Layer Cake  ,2004,R,105," Action, Crime, Drama            ",7.3,73,    Matthew Vaughn  ,      Daniel Craig,   Sienna Miller,   Michael Gam on,   Tom Hardy  ,167279,2340000
    Monster  ,2003,R,109," Biography, Crime, Drama            ",7.3,74,    Patty Jenkins  ,      Charlize Theron,   Christina Ricci,   Bruce Dern,   Lee Tergesen  ,137427,34470000
    Matchstick Men  ,2003,PG-13,116," Comedy, Crime, Drama            ",7.3,61,    Ridley Scott  ,      Nicolas Cage,   Alison Lohman,   Sam Rockwell,   Bruce Altman  ,124135,36910000
    Identity  ,2003,R,90," Mystery, Thriller            ",7.3,64,    James Mangold  ,      John Cusack,   Ray Liotta,   Amanda Peet,   John Hawkes  ,228780,52160000
    Dirty Pretty Things  ,2002,R,97," Crime, Drama, Thriller            ",7.3,78,    Stephen Frears  ,      Chiwetel Ejiofor,   Audrey Tautou,   Sophie Okonedo,   Kriss Dosanjh  ,40836,8110000
