title,year,certificate,duration,genre,rating,metascore,director,actor1,actor2,actor3,actor4,votes,gross
    Enchanted  ,2007,PG,107," Animation, Comedy, Family            ",7.0,75,    Kevin Lima  ,      Amy Adams,   Susan Sarandon,   James Marsden,   Patrick Dempsey  ,177713,127810000
    P.S. I Love You  ,2007,PG-13,126," Comedy, Drama, Romance            ",7.0,0,    Richard LaGravenese  ,      Hilary Swank,   Gerard Butler,   Harry Connick Jr.,   Lisa Kudrow  ,200795,53700000
    Charlie Bartlett  ,2007,R,97," Comedy, Drama, Romance            ",7.0,0,    Jon Poll  ,      Anton Yelchin,   Ro ert Downey Jr.,   Hope Davis,   Kat Dennings  ,63183,3950000
    Becoming Jane  ,2007,PG,120," Biography, Drama, Romance            ",7.0,0,    Julian Jarrold  ,      Anne Hathaway,   James McAvoy,   Julie Walters,   James Cromwell  ,58557,18670000
    A Good Year  ,2006,PG-13,117," Comedy, Drama, Romance            ",7.0,0,    Ridley Scott  ,      Russell Crowe,   A  ie Cornish,   Al ert Finney,   Marion Cotillard  ,89141,7460000
    The Merchant of Venice  ,2004,R,131," Drama, Romance            ",7.0,63,    Michael Radford  ,      Al Pacino,   Joseph Fiennes,   Lynn Collins,   Jeremy Irons  ,35150,3770000
    Kinsey  ,2004,R,118," Biography, Drama, Romance            ",7.0,79,    Bill Condon  ,         Liam Neeson,     Laura Linney,  Chris O    Donnell,     Peter Sarsgaard    ,47596,10210000
    An Unfinished Life  ,2005,PG-13,108," Drama, Family, Romance            ",7.0,0,    Lasse Hallstrm  ,      Jennifer Lopez,   Ro ert Redford,   Morgan Freeman,   Josh Lucas  ,29082,8590000
    Main Hoon Na  ,2004,Not Rated,182," Action, Comedy, Drama            ",7.0,0,    Farah Khan  ,      Shah Rukh Khan,   Sushmita Sen,   Sunil Shetty,   Zayed Khan  ,32469,1720000
    Wicker Park  ,2004,PG-13,114," Drama, Mystery, Romance            ",7.0,0,    Paul McGuigan  ,      Josh Hartnett,   Diane Kruger,   Matthew Lillard,   Rose Byrne  ,52997,12830000
    Elf  ,2003,PG,97," Adventure, Comedy, Family            ",7.0,64,    Jon Favreau  ,      Will Ferrell,   James Caan,   Bo  Newhart,   Zooey Deschanel  ,232501,173400000
    Monster' s Ball  ,2001,R,111," Drama, Romance            ",7.0,69,    Marc Forster  ,      Billy Bo  Thornton,   Halle Berry,   Taylor Simpson,   Ga rielle Witcher  ,82961,31250000
    A out a Boy  ,2002,PG-13,101," Comedy, Drama, Romance            ",7.0,75,    Chris Weitz   ,       Hugh Grant,   Nicholas Hoult,   Toni Collette,   Sharon Small    ,173639,41390000
    Secretary  ,2002,R,107," Comedy, Drama, Romance            ",7.0,63,    Steven Shain erg  ,      James Spader,   Maggie Gyllenhaal,   Jeremy Davies,   Lesley Ann Warren  ,83999,4060000
    Confessions of a Dangerous Mind  ,2002,R,113," Biography, Comedy, Crime            ",7.0,67,    George Clooney  ,      Sam Rockwell,   Drew Barrymore,   George Clooney,   Julia Ro erts  ,84097,16000000
    The Quiet American  ,2002,R,101," Drama, Romance, Thriller            ",7.0,84,    Phillip Noyce  ,      Michael Caine,   Brendan Fraser,   Thi Hai Yen Do,   Rade Ser edzija  ,27268,12990000
    Meet the Parents  ,2000,PG-13,108," Comedy, Romance            ",7.0,73,    Jay Roach  ,      Ben Stiller,   Ro ert De Niro,   Teri Polo,   Blythe Danner  ,312556,166240000
    The Half of It  ,2020,PG-13,104," Comedy, Drama, Romance            ",6.9,74,    Alice Wu  ,      Leah Lewis,   Daniel Diemer,   Alexxis Lemire,   Wolfgang Novogratz  ,28952,0
    A Ghost Story  ,2017,R,92," Drama, Fantasy, Romance            ",6.9,84,    David Lowery  ,      Casey Affleck,   Rooney Mara,   McColm Cephas Jr.,   Kenneisha Thompson  ,61787,1600000
    Aladdin  ,2019,PG,128," Adventure, Family, Fantasy            ",6.9,0,    Guy Ritchie  ,      Will Smith,   Mena Massoud,   Naomi Scott,   Marwan Kenzari  ,230853,355560000
    Slow West  ,2015,R,84," Action, Adventure, Drama            ",6.9,72,    John Maclean  ,      Kodi Smit-McPhee,   Caren Pistorius,   Aorere Paki,   Jeffrey Thomas  ,43034,230000
    The Diary of a Teenage Girl  ,2015,R,102," Comedy, Drama, Romance            ",6.9,87,    Marielle Heller  ,      Bel Powley,   Alexander Skarsgrd,   Kristen Wiig,   Christopher Meloni  ,29932,1480000
    Crazy Rich Asians  ,2018,PG-13,120," Comedy, Drama, Romance            ",6.9,74,    Jon M. Chu  ,      Constance Wu,   Henry Golding,   Michelle Yeoh,   Gemma Chan  ,144294,174530000
    La or Day  ,2013,PG-13,111," Drama, Romance, Thriller            ",6.9,0,    Jason Reitman  ,      Kate Winslet,   Josh Brolin,   Gattlin Griffith,   Clark Gregg  ,43103,13360000
    Cinderella  ,2015,PG,105," Drama, Family, Fantasy            ",6.9,67,    Kenneth Branagh  ,      Lily James,   Cate Blanchett,   Richard Madden,   Helena Bonham Carter  ,162194,201150000
    Water for Elephants  ,2011,PG-13,120," Drama, Romance            ",6.9,0,    Francis Lawrence  ,      Ro ert Pattinson,   Reese Witherspoon,   Christoph Waltz,   Paul Schneider  ,111677,58710000
    The Duchess  ,2008,PG-13,110," Biography, Drama, History            ",6.9,62,    Saul Di    ,      Keira Knightley,   Ralph Fiennes,   Dominic Cooper,   Charlotte Rampling  ,78769,13820000
    Bright Star  ,2009,PG,119," Biography, Drama, Romance            ",6.9,81,    Jane Campion  ,      A  ie Cornish,   Ben Whishaw,   Paul Schneider,   Kerry Fox  ,25329,4440000
    Miss Potter  ,2006,PG,88," Biography, Drama, Romance            ",6.9,0,    Chris Noonan  ,      Rene Zellweger,   Ewan McGregor,   Emily Watson,   Bar ara Flynn  ,27948,2980000
    Knocked Up  ,2007,R,129," Comedy, Romance            ",6.9,85,    Judd Apatow  ,      Seth Rogen,   Katherine Heigl,   Paul Rudd,   Leslie Mann  ,352150,148730000
    The Holiday  ,2006,PG-13,136," Comedy, Romance            ",6.9,0,    Nancy Meyers  ,      Kate Winslet,   Cameron Diaz,   Jude Law,   Jack Black  ,253451,63220000
    Wedding Crashers  ,2005,R,119," Comedy, Romance            ",6.9,64,    David Do kin  ,      Owen Wilson,   Vince Vaughn,   Rachel McAdams,   Christopher Walken  ,334130,209220000
    Girl with a Pearl Earring  ,2003,PG-13,100," Biography, Drama, Romance            ",6.9,72,    Peter We  er  ,      Scarlett Johansson,   Colin Firth,   Tom Wilkinson,   Judy Parfitt  ,72691,11630000
    The Cooler  ,2003,R,101," Drama, Romance            ",6.9,69,    Wayne Kramer  ,      William H. Macy,   Maria Bello,   Alec Baldwin,   Shawn Hatosy  ,32636,8240000
    Rent  ,2005,PG-13,135," Drama, Musical, Romance            ",6.9,0,    Chris Colum us  ,      Taye Diggs,   Wilson Jermaine Heredia,   Rosario Dawson,   Anthony Rapp  ,48899,29080000
    The Majestic  ,2001,PG,152," Drama, Romance            ",6.9,0,    Frank Dara ont  ,      Jim Carrey,   Martin Landau,   Bo  Bala an,   Jeffrey DeMunn  ,52620,27810000
    Vanilla Sky  ,2001,R,136," Fantasy, Mystery, Romance            ",6.9,0,    Cameron Crowe  ,      Tom Cruise,   Penlope Cruz,   Cameron Diaz,   Kurt Russell  ,249971,100610000
    Serendipity  ,2001,PG-13,90," Comedy, Romance            ",6.9,0,    Peter Chelsom  ,      John Cusack,   Kate Beckinsale,   Jeremy Piven,   Bridget Moynahan  ,104491,50290000
    A Knight' s Tale  ,2001,PG-13,132," Action, Adventure, Romance            ",6.9,0,    Brian Helgeland  ,      Heath Ledger,   Mark Addy,   Rufus Sewell,   Shannyn Sossamon  ,172866,56570000
    The Road to El Dorado  ,2000,PG,89," Animation, Adventure, Comedy            ",6.9,0,    Bi o Bergeron   ,    Kevin Kline,   Kenneth Branagh,   Rosie Perez,     ,85278,50860000
    Judy  ,2019,PG-13,118," Biography, Drama, Romance            ",6.8,66,    Rupert Goold  ,      Rene Zellweger,   Jessie Buckley,   Finn Wittrock,   Rufus Sewell  ,42018,0
    Always Be My May e  ,2019,PG-13,101," Comedy, Romance            ",6.8,64,    Nahnatchka Khan  ,      Ali Wong,   Randall Park,   James Saito,   Michelle Buteau  ,47304,0
    Collateral Beauty  ,2016,PG-13,97," Drama, Romance            ",6.8,0,    David Frankel  ,      Will Smith,   Edward Norton,   Kate Winslet,   Michael Pea  ,92512,31020000
    Tolkien  ,2019,PG-13,112," Biography, Drama, Romance            ",6.8,0,    Dome Karukoski  ,      Nicholas Hoult,   Lily Collins,   Colm Meaney,   Derek Jaco i  ,33813,4540000
    Man Up  ,2015,R,88," Comedy, Drama, Romance            ",6.8,69,    Ben Palmer  ,      Lake Bell,   Rory Kinnear,   Ken Stott,   Harriet Walter  ,49167,0
    Long Shot  ,2019,R,125," Comedy, Romance            ",6.8,67,    Jonathan Levine  ,         Charlize Theron,     Seth Rogen,     June Diane Raphael,  O    Shea Jackson Jr. ,96305,30320000
    Odd Thomas  ,2013,PG-13,97," Comedy, Fantasy, Horror            ",6.8,0,    Stephen Sommers  ,      Anton Yelchin,   Ashley Sommers,   Leonor Varela,   Matthew Page  ,48217,0
    The First Time  ,2012,PG-13,95," Comedy, Drama, Romance            ",6.8,0,    Jonathan Kasdan  ,      Dylan O    Brien,     Britt Ro ertson,     Victoria Justice,     James Frecheville    ,66874,20000
    The Vow  ,2012,PG-13,104," Drama, Romance            ",6.8,0,    Michael Sucsy  ,      Rachel McAdams,   Channing Tatum,   Sam Neill,   Jessica Lange  ,184811,125010000
    Warm Bodies  ,2013,PG-13,98," Comedy, Horror, Romance            ",6.8,0,    Jonathan Levine  ,      Nicholas Hoult,   Teresa Palmer,   John Malkovich,   Analeigh Tipton  ,219950,66380000
    The Skeleton Twins  ,2014,R,93," Comedy, Drama, Romance            ",6.8,74,    Craig Johnson  ,      Kristen Wiig,   Bill Hader,   Luke Wilson,   Ty Burrell  ,40382,5280000
    What If  ,2013,PG-13,98," Comedy, Romance            ",6.8,0,    Michael Dowse  ,      Daniel Radcliffe,   Zoe Kazan,   Megan Park,   Adam Driver  ,71450,3450000
    Happythankyoumoreplease  ,2010,R,100," Comedy, Drama, Romance            ",6.8,0,    Josh Radnor  ,      Josh Radnor,   Malin Akerman,   Zoe Kazan,   Michael Algieri  ,29183,220000
    Bridesmaids  ,2011,R,125," Comedy, Romance            ",6.8,75,    Paul Feig  ,      Kristen Wiig,   Maya Rudolph,   Rose Byrne,   Terry Crews  ,270085,169110000
    Salmon Fishing in the Yemen  ,2011,PG-13,107," Comedy, Drama, Romance            ",6.8,0,    Lasse Hallstrm  ,      Ewan McGregor,   Emily Blunt,   Amr Waked,   Kristin Scott Thomas  ,62159,9030000
    Adventureland  ,2009,R,107," Comedy, Drama, Romance            ",6.8,76,    Greg Mottola  ,      Jesse Eisen erg,   Kristen Stewart,   Ryan Reynolds,   Martin Starr  ,152677,16030000
    Yes Man  ,2008,PG-13,104," Comedy, Romance            ",6.8,0,    Peyton Reed  ,      Jim Carrey,   Zooey Deschanel,   Bradley Cooper,   John Michael Higgins  ,337411,97690000
    Hitchcock  ,2012,PG-13,98," Biography, Drama, Romance            ",6.8,0,    Sacha Gervasi  ,      Anthony Hopkins,   Helen Mirren,   Scarlett Johansson,   Danny Huston  ,72253,6010000
    The Jane Austen Book Clu   ,2007,PG-13,106," Comedy, Drama, Romance            ",6.8,61,    Ro in Swicord  ,      Kathy Baker,   Hugh Dancy,   Amy Brenneman,   Maria Bello  ,26165,3570000
    The Brothers Bloom  ,2008,PG-13,114," Action, Adventure, Comedy            ",6.8,0,    Rian Johnson  ,      Rachel Weisz,   Adrien Brody,   Mark Ruffalo,   Rinko Kikuchi  ,49100,3520000
    Two Days in Paris  ,2007,R,96," Comedy, Drama, Romance            ",6.8,67,    Julie Delpy  ,      Julie Delpy,   Adam Gold erg,   Daniel Brhl,   Marie Pillet  ,30255,4430000
    Before We Go  ,2014,PG-13,95," Comedy, Drama, Romance            ",6.8,0,    Chris Evans  ,      Chris Evans,   Alice Eve,   Emma Fitzpatrick,   John Cullum  ,52805,40000
    Imagine Me & You  ,2005,R,90," Comedy, Drama, Romance            ",6.8,0,    Ol Parker  ,      Piper Pera o,   Lena Headey,   Matthew Goode,   Celia Imrie  ,30088,670000
    The Lake House  ,2006,PG,99," Drama, Fantasy, Romance            ",6.8,0,    Alejandro Agresti  ,      Keanu Reeves,   Sandra Bullock,   Christopher Plummer,   E on Moss-Bachrach  ,141198,52330000
    Tristan + Isolde  ,2006,PG-13,125," Action, Drama, Romance            ",6.8,0,    Kevin Reynolds  ,         James Franco,     Sophia Myles,     Rufus Sewell,  David O    Hara ,50632,14730000
    50 First Dates  ,2004,PG-13,99," Comedy, Drama, Romance            ",6.8,0,    Peter Segal  ,      Adam Sandler,   Drew Barrymore,   Ro  Schneider,   Sean Astin  ,329101,120910000
    Under the Tuscan Sun  ,2003,PG-13,113," Comedy, Drama, Romance            ",6.8,0,    Audrey Wells  ,      Diane Lane,   Raoul Bova,   Sandra Oh,   Lindsay Duncan  ,47987,43610000
    Peter Pan  ,2003,PG,113," Adventure, Family, Fantasy            ",6.8,64,    P.J. Hogan  ,      Jeremy Sumpter,   Jason Isaacs,   Olivia Williams,   Lynn Redgrave  ,66968,48460000
    The Family Man  ,2000,PG-13,125," Comedy, Drama, Fantasy            ",6.8,0,    Brett Ratner  ,      Nicolas Cage,   Ta Leoni,   Don Cheadle,   Jeremy Piven  ,104442,75790000
    Where the Heart Is  ,2000,PG-13,120," Comedy, Drama, Romance            ",6.8,0,    Matt Williams  ,      Natalie Portman,   James Frain,   Ashley Judd,   Stockard Channing  ,31829,33770000
    Emma.  ,2020,PG,124," Comedy, Drama, Romance            ",6.7,71,    Autumn de Wilde  ,      Anya Taylor-Joy,   Johnny Flynn,   Mia Goth,   Angus Imrie  ,33353,0
    The Old Man & the Gun  ,2018,PG-13,93," Biography, Comedy, Crime            ",6.7,80,    David Lowery  ,      Ro ert Redford,   Casey Affleck,   Sissy Spacek,   Danny Glover  ,40971,11280000
    Young & Beautiful  ,2013,Not Rated,95," Drama, Romance            ",6.7,63,    Franois Ozon  ,      Marine Vacth,   Graldine Pailhas,   Frdric Pierrot,   Fantin Ravat  ,32666,50000
    Ja  Tak Hai Jaan  ,2012,Not Rated,176," Drama, Romance            ",6.7,0,    Yash Chopra  ,      Shah Rukh Khan,   Katrina Kaif,   Anushka Sharma,   Anupam Kher  ,51439,3050000
    The Best of Me  ,2014,PG-13,118," Drama, Romance            ",6.7,0,    Michael Hoffman  ,      James Marsden,   Michelle Monaghan,   Luke Bracey,   Liana Li erato  ,66863,26760000
    Li eral Arts  ,2012,PG-13,97," Comedy, Drama, Romance            ",6.7,0,    Josh Radnor  ,      Josh Radnor,   Eliza eth Olsen,   Zac Efron,   Eliza eth Reaser  ,36217,320000
    Inherent Vice  ,2014,R,148," Comedy, Crime, Drama            ",6.7,81,    Paul Thomas Anderson  ,      Joaquin Phoenix,   Josh Brolin,   Owen Wilson,   Katherine Waterston  ,95563,8110000
    Like Crazy  ,2011,PG-13,86," Drama, Romance            ",6.7,68,    Drake Doremus  ,      Felicity Jones,   Anton Yelchin,   Jennifer Lawrence,   Charlie Bewley  ,59552,3410000
    Your Sister' s Sister  ,2011,R,90," Comedy, Drama, Romance            ",6.7,72,    Lynn Shelton  ,      Mark Duplass,   Emily Blunt,   Rosemarie DeWitt,   Mike Bir iglia  ,26328,1570000
    Safe Haven  ,2013,PG-13,115," Drama, Romance, Thriller            ",6.7,0,    Lasse Hallstrm  ,      Julianne Hough,   Josh Duhamel,   Co ie Smulders,   David Lyons  ,104767,71350000
    Heart reaker  ,2010,Not Rated,105," Comedy, Romance            ",6.7,0,    Pascal Chaumeil  ,      Romain Duris,   Vanessa Paradis,   Julie Ferrier,   Franois Damiens  ,25444,500000
    Hysteria  ,2011,R,100," Biography, Comedy, Romance            ",6.7,0,    Tanya Wexler  ,      Maggie Gyllenhaal,   Hugh Dancy,   Jonathan Pryce,   Felicity Jones  ,30618,1800000
    If I Stay  ,2014,PG-13,107," Drama, Fantasy, Music            ",6.7,0,    R.J. Cutler  ,      Chlo Grace Moretz,   Mireille Enos,   Jamie Blackley,   Joshua Leonard  ,116467,50470000
    The Loved Ones  ,2009,R,84," Crime, Drama, Horror            ",6.7,73,    Sean Byrne  ,      Xavier Samuel,   Ro in McLeavy,   John Brumpton,   Richard Wilson  ,37676,0
    Seeking a Friend for the End of the World  ,2012,R,101," Adventure, Comedy, Drama            ",6.7,0,    Lorene Scafaria  ,      Steve Carell,   Keira Knightley,   Melanie Lynskey,   Patton Oswalt  ,107943,6620000
    Rachel Getting Married  ,2008,R,113," Drama, Romance            ",6.7,82,    Jonathan Demme  ,      Anne Hathaway,   Rosemarie DeWitt,   De ra Winger,   Se astian Stan  ,47420,12800000
    The Proposal  ,2009,PG-13,108," Comedy, Drama, Romance            ",6.7,0,    Anne Fletcher  ,      Sandra Bullock,   Ryan Reynolds,   Mary Steen urgen,   Craig T. Nelson  ,298030,163960000
    Om Shanti Om  ,2007,Not Rated,162," Action, Comedy, Drama            ",6.7,0,    Farah Khan  ,      Shah Rukh Khan,   Deepika Padukone,   Arjun Rampal,   Kirron Kher  ,39215,3600000
    Ghost Town  ,2008,PG-13,102," Comedy, Drama, Fantasy            ",6.7,72,    David Koepp  ,      Ricky Gervais,   Greg Kinnear,   Ta Leoni,   Jordan Carlos  ,70320,13210000
    Appaloosa  ,2008,R,115," Action, Crime, Drama            ",6.7,64,    Ed Harris  ,      Ed Harris,   Viggo Mortensen,   Rene Zellweger,   Jeremy Irons  ,58573,20210000
    Cassandra' s Dream  ,2007,PG-13,108," Crime, Drama, Romance            ",6.7,0,    Woody Allen  ,      Colin Farrell,   Ewan McGregor,   Hayley Atwell,   Peter-Hugo Daly  ,50143,970000
    Love & Other Drugs  ,2010,R,112," Comedy, Drama, Romance            ",6.7,0,    Edward Zwick  ,      Jake Gyllenhaal,   Anne Hathaway,   Judy Greer,   Oliver Platt  ,182390,32370000
    Dan in Real Life  ,2007,PG-13,98," Comedy, Drama, Romance            ",6.7,65,    Peter Hedges  ,      Steve Carell,   Juliette Binoche,   Dane Cook,   Alison Pill  ,97966,47640000
    Penelope  ,2006,PG,104," Comedy, Fantasy, Romance            ",6.7,0,    Mark Palansky  ,      Christina Ricci,   James McAvoy,   Reese Witherspoon,   Richard E. Grant  ,60357,10010000
    The Other Boleyn Girl  ,2008,PG-13,115," Biography, Drama, History            ",6.7,0,    Justin Chadwick  ,      Natalie Portman,   Scarlett Johansson,   Eric Bana,   Jim Sturgess  ,105306,26810000
    Just Like Heaven  ,2005,PG-13,95," Comedy, Drama, Fantasy            ",6.7,0,    Mark Waters  ,      Reese Witherspoon,   Mark Ruffalo,   Donal Logue,   Dina Spy ey-Waters  ,99939,48320000
    The New World  ,2005,PG-13,135," Biography, Drama, History            ",6.7,69,    Terrence Malick  ,         Colin Farrell,  Q    orianka Kilcher,     Christopher Plummer,     Christian Bale    ,83233,12710000
    Goal! The Dream Begins  ,2005,PG,118," Adventure, Drama, Romance            ",6.7,0,    Danny Cannon   ,       Kuno Becker,   Alessandro Nivola,   Anna Friel,   Leonardo Guerra    ,60546,4280000
    Something' s Gotta Give  ,2003,PG-13,128," Comedy, Drama, Romance            ",6.7,66,    Nancy Meyers  ,      Jack Nicholson,   Diane Keaton,   Keanu Reeves,   Amanda Peet  ,112778,124730000
    The Rules of Attraction  ,2002,R,110," Comedy, Drama, Romance            ",6.7,0,    Roger Avary  ,      James Van Der Beek,   Ian Somerhalder,   Shannyn Sossamon,   Jessica Biel  ,49583,6530000
    The Girl Next Door  ,2004,R,109," Comedy, Drama, Romance            ",6.7,0,    Luke Greenfield  ,      Emile Hirsch,   Nicholas Downs,   Elisha Cuth ert,   Timothy Olyphant  ,202684,14590000
    The Curse of the Jade Scorpion  ,2001,PG-13,103," Comedy, Crime, Mystery            ",6.7,0,    Woody Allen  ,      Greg Ste ner,   Woody Allen,   John Tormey,   John Schuck  ,37905,7500000
    Unfaithful  ,2002,R,124," Drama, Romance, Thriller            ",6.7,63,    Adrian Lyne  ,      Richard Gere,   Diane Lane,   Olivier Martinez,   Erik Per Sullivan  ,81003,52800000
    Bridget Jones' s Diary  ,2001,R,97," Comedy, Drama, Romance            ",6.7,66,    Sharon Maguire  ,      Rene Zellweger,   Colin Firth,   Hugh Grant,   Gemma Jones  ,227827,71540000
    Sweet Novem er  ,2001,PG-13,119," Drama, Romance            ",6.7,0,    Pat O  Connor  ,      Keanu Reeves,   Charlize Theron,   Jason Isaacs,   Greg Germann  ,86252,25290000
    The Beach  ,2000,R,119," Adventure, Drama, Romance            ",6.7,0,    Danny Boyle  ,      Leonardo DiCaprio,   Daniel York,   Patcharawan Patarakijjanon,   Virginie Ledoyen  ,224573,39790000
    Happiest Season  ,2020,PG-13,102," Comedy, Drama, Romance            ",6.6,69,    Clea DuVall  ,      Kristen Stewart,   Mackenzie Davis,   Mary Steen urgen,   Victor Gar er  ,26969,0
    Dil Bechara  ,2020,Not Rated,101," Comedy, Drama, Romance            ",6.6,0,    Mukesh Chha ra  ,      Sushant Singh Rajput,   Sanjana Sanghi,   Sahil Vaid,   Saswata Chatterjee  ,112357,0
    Mamma Mia! Here We Go Again  ,2018,PG-13,114," Comedy, Musical, Romance            ",6.6,0,    Ol Parker  ,      Lily James,   Amanda Seyfried,   Meryl Streep,   Cher  ,81486,120630000
    Adrift  ,2018,PG-13,96," Action, Adventure, Biography            ",6.6,0,    Baltasar Kormkur  ,      Shailene Woodley,   Sam Claflin,   Jeffrey Thomas,   Eliza eth Hawthorne  ,48275,31450000
    The Aeronauts  ,2019,PG-13,100," Action, Adventure, Drama            ",6.6,0,    Tom Harper  ,      Felicity Jones,   Eddie Redmayne,   Himesh Patel,   Vincent Perez  ,27955,0
    Diso edience  ,2017,R,114," Drama, Romance            ",6.6,74,    Se astin Lelio  ,      Rachel Weisz,   Rachel McAdams,   Alessandro Nivola,   Anton Lesser  ,25797,3480000
    Caf Society  ,2016,PG-13,96," Comedy, Drama, Romance            ",6.6,64,    Woody Allen  ,      Jesse Eisen erg,   Kristen Stewart,   Steve Carell,   Blake Lively  ,71849,11100000
    The Choice  ,2016,PG-13,111," Drama, Romance            ",6.6,0,    Ross Katz  ,      Benjamin Walker,   Teresa Palmer,   Alexandra Daddario,   Maggie Grace  ,35532,18710000
    Irrational Man  ,2015,R,95," Comedy, Drama, Romance            ",6.6,0,    Woody Allen  ,      Joaquin Phoenix,   Emma Stone,   Parker Posey,   Joe Stapleton  ,59214,4030000
    The Second Best Exotic Marigold Hotel  ,2015,PG,122," Comedy, Drama, Romance            ",6.6,0,    John Madden  ,      Judi Dench,   Maggie Smith,   Bill Nighy,   Dev Patel  ,31627,33080000
    Focus  ,2015,R,105," Comedy, Crime, Drama            ",6.6,0,    Glenn Ficarra   ,       Will Smith,   Margot Ro  ie,   Rodrigo Santoro,   Adrian Martinez    ,220902,53860000
    The Immigrant  ,2013,R,120," Drama, Romance            ",6.6,77,    James Gray  ,      Marion Cotillard,   Joaquin Phoenix,   Jeremy Renner,   Dagmara Dominczyk  ,30053,2010000
    Anna Karenina  ,2012,R,129," Drama, Romance            ",6.6,63,    Joe Wright  ,      Keira Knightley,   Jude Law,   Aaron Taylor-Johnson,   Matthew Macfadyen  ,92900,12820000
    The Art of Getting By  ,2011,PG-13,83," Drama, Romance            ",6.6,0,    Gavin Wiesen  ,      Freddie Highmore,   Emma Ro erts,   Michael Angarano,   Sasha Spiel erg  ,56606,1430000
    The Grandmaster  ,2013,PG-13,130," Action, Biography, Drama            ",6.6,73,    Kar-Wai Wong  ,      Tony Chiu-Wai Leung,   Ziyi Zhang,   Jin Zhang,   Chen Chang  ,31783,6590000
    Celeste & Jesse Forever  ,2012,R,92," Comedy, Drama, Romance            ",6.6,0,    Lee Toland Krieger  ,      Rashida Jones,   Andy Sam erg,   Elijah Wood,   Emma Ro erts  ,29692,3090000
    Last Night  ,2010,R,93," Drama, Romance            ",6.6,0,    Massy Tadjedin  ,      Keira Knightley,   Sam Worthington,   Eva Mendes,   Guillaume Canet  ,47117,100000
    I Love You Phillip Morris  ,2009,R,98," Biography, Comedy, Crime            ",6.6,65,    Glenn Ficarra   ,       Jim Carrey,   Ewan McGregor,   Leslie Mann,   Rodrigo Santoro    ,91806,2040000
    Nick and Norah' s Infinite Playlist  ,2008,PG-13,90," Comedy, Drama, Music            ",6.6,64,    Peter Sollett  ,      Michael Cera,   Kat Dennings,   Aaron Yoo,   Rafi Gavron  ,88874,31490000
    My Blue erry Nights  ,2007,PG-13,95," Drama, Romance            ",6.6,0,    Kar-Wai Wong  ,      Norah Jones,   Jude Law,   Natalie Portman,   Chad R. Davis  ,52123,870000
    Chaos Theory  ,2008,PG-13,87," Comedy, Drama, Romance            ",6.6,0,    Marcos Siega  ,      Ryan Reynolds,   Emily Mortimer,   Stuart Townsend,   Sarah Chalke  ,31645,240000
    Australia  ,2008,PG-13,165," Adventure, Comedy, Drama            ",6.6,0,    Baz Luhrmann  ,      Nicole Kidman,   Hugh Jackman,   Shea Adams,   Eddie Baroo  ,119631,49550000
    Hairspray  ,2007,PG,117," Comedy, Drama, Musical            ",6.6,81,    Adam Shankman  ,      John Travolta,   Queen Latifah,   Nikki Blonsky,   Michelle Pfeiffer  ,120313,118870000
"    Run, Fat Boy, Run  ",2007,PG-13,100," Comedy, Romance, Sport            ",6.6,0,    David Schwimmer  ,      Simon Pegg,   Thandie Newton,   Hank Azaria,   Dylan Moran  ,65779,6000000
    Flushed Away  ,2006,PG,85," Animation, Adventure, Comedy            ",6.6,74,    David Bowers   ,       Hugh Jackman,   Kate Winslet,   Ian McKellen,   Jean Reno    ,114238,64670000
    A Lot Like Love  ,2005,PG-13,107," Comedy, Drama, Romance            ",6.6,0,    Nigel Cole  ,      Ashton Kutcher,   Amanda Peet,   Taryn Manning,   Aimee Garcia  ,67397,21840000
    Hitch  ,2005,PG-13,118," Comedy, Romance            ",6.6,0,    Andy Tennant  ,      Will Smith,   Eva Mendes,   Kevin James,   Am er Valletta  ,297221,179500000
    Bend It Like Beckham  ,2002,PG-13,112," Comedy, Drama, Romance            ",6.6,66,    Gurinder Chadha  ,      Parminder Nagra,   Keira Knightley,   Jonathan Rhys Meyers,   Anupam Kher  ,104732,32540000
    Hollywood Ending  ,2002,PG-13,112," Comedy, Romance            ",6.6,0,    Woody Allen  ,      Woody Allen,   Ta Leoni,   Bo  Dorian,   Ivan Martin  ,25934,4840000
    My Big Fat Greek Wedding  ,2002,PG,95," Comedy, Drama, Romance            ",6.6,62,    Joel Zwick  ,      Nia Vardalos,   John Cor ett,   Michael Constantine,   Christina Eleusiniotis  ,120421,241440000
    Wet Hot American Summer  ,2001,R,97," Comedy, Romance            ",6.6,0,    David Wain  ,      Janeane Garofalo,   David Hyde Pierce,   Michael Showalter,   Marguerite Moreau  ,54439,290000
    Last Christmas  ,2019,PG-13,103," Comedy, Drama, Romance            ",6.5,0,    Paul Feig  ,      Madison Ingolds y,   Emma Thompson,   Boris Isakovic,   Lucy Miller  ,56254,0
    A Rainy Day in New York  ,2019,PG-13,92," Comedy, Romance            ",6.5,0,    Woody Allen  ,      Timothe Chalamet,   Elle Fanning,   Liev Schrei er,   Suzanne Smith  ,31889,0
    Set It Up  ,2018,TV-14,105," Comedy, Romance            ",6.5,62,    Claire Scanlon  ,      Zoey Deutch,   Glen Powell,   Lucy Liu,   Taye Diggs  ,43608,0
    Sleeping with Other People  ,2015,R,101," Comedy, Drama, Romance            ",6.5,64,    Leslye Headland  ,      Jason Sudeikis,   Alison Brie,   Jordan Carlos,   Margarita Levieva  ,40928,810000
