title,year,certificate,duration,genre,rating,metascore,director,actors,votes,gross
Scoop,2006),PG-13,96," Comedy, Crime, Fantasy            ",6.6,0,Woody Allen,"['Scarlett Johansson, ', 'Hugh Jackman, ', 'Jim Dunk, ', 'Robert Bathurst', '']",81137,$10.53M
Puss in Boots,2011),PG,90," Animation, Action, Adventure            ",6.6,65        ,Chris Miller,"['Antonio Banderas, ', 'Salma Hayek, ', 'Zach Galifianakis, ', 'Billy Bob Thornton', '']",145344,$149.26M
Saw II,2005),R,93," Horror, Mystery            ",6.6,0,Darren Lynn Bousman,"['Donnie Wahlberg, ', 'Beverley Mitchell, ', 'Franky G, ', 'Emmanuelle Vaugier', '']",233879,$87.04M
Monster House,2006),PG,91," Animation, Comedy, Family            ",6.6,68        ,Gil Kenan,"['Mitchel Musso, ', 'Sam Lerner, ', 'Spencer Locke, ', 'Ryan Whitney', '']",102425,$73.66M
The Da Vinci Code,2006),PG-13,149," Mystery, Thriller            ",6.6,0,Ron Howard,"['Tom Hanks, ', 'Audrey Tautou, ', 'Jean Reno, ', 'Ian McKellen', '']",403749,$217.54M
The Manchurian Candidate,2004),R,129," Drama, Mystery, Sci-Fi            ",6.6,76        ,Jonathan Demme,"['Denzel Washington, ', 'Liev Schreiber, ', 'Meryl Streep, ', 'Kimberly Elise', '']",104518,$65.96M
Secret Window,2004),PG-13,96," Drama, Mystery, Thriller            ",6.6,0,David Koepp,"['Johnny Depp, ', 'Maria Bello, ', 'John Turturro, ', 'Timothy Hutton', '']",183289,$48.02M
Dead End,I) (2003),R,85," Adventure, Horror, Mystery            ",6.6,0,"Jean-Baptiste Andrea, ","['    Stars:', 'Ray Wise, ', 'Lin Shaye, ', 'Mick Cain, ', 'Alexandra Holden']",26522,0
The Gift,2000),R,111," Drama, Fantasy, Horror            ",6.6,62        ,Sam Raimi,"['Cate Blanchett, ', 'Katie Holmes, ', 'Keanu Reeves, ', 'Giovanni Ribisi', '']",64029,$12.01M
Joy Ride,2001),R,97," Action, Mystery, Thriller            ",6.6,75        ,John Dahl,"['Steve Zahn, ', 'Paul Walker, ', 'Leelee Sobieski, ', 'Jessica Bowman', '']",64533,$21.97M
What Lies Beneath,2000),PG-13,130," Drama, Horror, Mystery            ",6.6,0,Robert Zemeckis,"['Harrison Ford, ', 'Michelle Pfeiffer, ', 'Katharine Towne, ', 'Miranda Otto', '']",118377,$155.46M
True Crime,1999),R,127," Crime, Drama, Mystery            ",6.6,65        ,Clint Eastwood,"['Clint Eastwood, ', 'Isaiah Washington, ', 'LisaGay Hamilton, ', 'James Woods', '']",32264,$16.64M
Midnight in the Garden of Good and Evil,1997),R,155," Crime, Drama, Mystery            ",6.6,0,Clint Eastwood,"['John Cusack, ', 'Kevin Spacey, ', 'Jack Thompson, ', 'Irma P. Hall', '']",36926,$25.08M
Kiss the Girls,1997),R,115," Crime, Drama, Mystery            ",6.6,0,Gary Fleder,"['Morgan Freeman, ', 'Ashley Judd, ', 'Cary Elwes, ', 'Alex McArthur', '']",66940,$60.53M
Stealing Beauty,1996),R,118," Drama, Mystery, Romance            ",6.6,0,Bernardo Bertolucci,"['Jeremy Irons, ', 'Liv Tyler, ', 'Carlo Cecchi, ', 'Sinéad Cusack', '']",26234,$4.57M
Courage Under Fire,1996),R,116," Action, Drama, Mystery            ",6.6,77        ,Edward Zwick,"['Denzel Washington, ', 'Meg Ryan, ', 'Lou Diamond Phillips, ', 'Michael Moriarty', '']",50610,$59.03M
Powder,1995),PG-13,111," Drama, Fantasy, Mystery            ",6.6,0,Victor Salva,"['Mary Steenburgen, ', 'Sean Patrick Flanery, ', 'Lance Henriksen, ', 'Jeff Goldblum', '']",28558,$30.86M
Copycat,1995),R,123," Drama, Mystery, Thriller            ",6.6,0,Jon Amiel,"['Sigourney Weaver, ', 'Holly Hunter, ', 'Dermot Mulroney, ', 'William McNamara', '']",54831,$32.05M
Star Trek: Generations,1994),PG,118," Action, Adventure, Mystery            ",6.6,0,David Carson,"['Patrick Stewart, ', 'William Shatner, ', 'Malcolm McDowell, ', 'Jonathan Frakes', '']",76897,$75.67M
The Pelican Brief,1993),PG-13,141," Crime, Drama, Mystery            ",6.6,0,Alan J. Pakula,"['Julia Roberts, ', 'Denzel Washington, ', 'Sam Shepard, ', 'John Heard', '']",77863,$100.77M
Mandy,I) (2018),Not Rated,121," Action, Mystery, Thriller            ",6.5,81        ,Panos Cosmatos,"['Nicolas Cage, ', 'Andrea Riseborough, ', 'Linus Roache, ', 'Ned Dennehy', '']",65303,$1.21M
Under the Silver Lake,2018),R,139," Crime, Drama, Mystery            ",6.5,0,David Robert Mitchell,"['Andrew Garfield, ', 'Riley Keough, ', 'Topher Grace, ', 'Callie Hernandez', '']",34075,$0.05M
Annabelle: Creation,2017),R,109," Horror, Mystery, Thriller            ",6.5,62        ,David F. Sandberg,"['Anthony LaPaglia, ', 'Samara Lee, ', 'Miranda Otto, ', 'Brad Greenquist', '']",113742,$102.09M
The Endless,I) (2017),Not Rated,111," Drama, Fantasy, Horror            ",6.5,80        ,"Justin Benson, ","['    Stars:', 'Aaron Moorhead, ', 'Justin Benson, ', 'Callie Hernandez, ', 'Tate Ellington']",34934,$0.27M
The Girl on the Train,2016),R,112," Crime, Drama, Mystery            ",6.5,0,Tate Taylor,"['Emily Blunt, ', 'Haley Bennett, ', 'Rebecca Ferguson, ', 'Justin Theroux', '']",171116,$75.40M
Nerve,I) (2016),PG-13,96," Adventure, Crime, Drama            ",6.5,0,"Henry Joost, ","['    Stars:', 'Emma Roberts, ', 'Dave Franco, ', 'Emily Meade, ', 'Miles Heizer']",117054,$38.58M
Murder on the Orient Express,2017),PG-13,114," Crime, Drama, Mystery            ",6.5,0,Kenneth Branagh,"['Kenneth Branagh, ', 'Penélope Cruz, ', 'Willem Dafoe, ', 'Judi Dench', '']",215660,$102.83M
Now You See Me 2,2016),PG-13,129," Action, Adventure, Comedy            ",6.5,0,Jon M. Chu,"['Jesse Eisenberg, ', 'Mark Ruffalo, ', 'Woody Harrelson, ', 'Dave Franco', '']",251749,$65.08M
Ad Astra,2019),PG-13,123," Adventure, Drama, Mystery            ",6.5,80        ,James Gray,"['Brad Pitt, ', 'Tommy Lee Jones, ', 'Ruth Negga, ', 'Donald Sutherland', '']",201818,$35.40M
Crimson Peak,2015),R,119," Drama, Fantasy, Horror            ",6.5,66        ,Guillermo del Toro,"['Mia Wasikowska, ', 'Jessica Chastain, ', 'Tom Hiddleston, ', 'Charlie Hunnam', '']",131193,$31.09M
Oculus,2013),R,104," Horror, Mystery            ",6.5,61        ,Mike Flanagan,"['Karen Gillan, ', 'Brenton Thwaites, ', 'Katee Sackhoff, ', 'Rory Cochrane', '']",118020,$27.70M
Money Monster,2016),R,98," Crime, Drama, Mystery            ",6.5,0,Jodie Foster,"['George Clooney, ', 'Julia Roberts, ', ""Jack O'Connell, "", 'Dominic West', '']",95112,$41.01M
Self/less,2015),PG-13,117," Action, Mystery, Sci-Fi            ",6.5,0,Tarsem Singh,"['Ryan Reynolds, ', 'Natalie Martinez, ', 'Matthew Goode, ', 'Ben Kingsley', '']",91116,$12.28M
The Double,2013),R,93," Comedy, Drama, Mystery            ",6.5,68        ,Richard Ayoade,"['Jesse Eisenberg, ', 'Mia Wasikowska, ', 'Wallace Shawn, ', 'Noah Taylor', '']",47685,$0.20M
Before I Fall,2017),PG-13,98," Drama, Fantasy, Mystery            ",6.5,0,Ry Russo-Young,"['Zoey Deutch, ', 'Halston Sage, ', 'Cynthy Wu, ', 'Medalion Rahimi', '']",46789,$12.24M
Horns,2013),R,120," Comedy, Crime, Drama            ",6.5,0,Alexandre Aja,"['Daniel Radcliffe, ', 'Juno Temple, ', 'Max Minghella, ', 'Joe Anderson', '']",78283,$0.16M
The Lucky One,2012),PG-13,101," Drama, Mystery, Romance            ",6.5,0,Scott Hicks,"['Zac Efron, ', 'Taylor Schilling, ', 'Blythe Danner, ', 'Riley Thomas Stewart', '']",102040,$60.46M
[Rec]²,2009),R,85," Action, Adventure, Fantasy            ",6.5,0,"Jaume Balagueró, ","['    Stars:', 'Jonathan D. Mellor, ', 'Manuela Velasco, ', 'Óscar Zafra, ', 'Ariel Casas']",69032,$0.03M
Child 44,2015),R,137," Crime, Drama, History            ",6.5,0,Daniel Espinosa,"['Tom Hardy, ', 'Gary Oldman, ', 'Noomi Rapace, ', 'Joel Kinnaman', '']",66501,$1.21M
A Perfect Getaway,2009),R,98," Drama, Mystery, Thriller            ",6.5,63        ,David Twohy,"['Milla Jovovich, ', 'Steve Zahn, ', 'Timothy Olyphant, ', 'Kiele Sanchez', '']",67923,$15.48M
The International,I) (2009),R,118," Action, Crime, Drama            ",6.5,0,Tom Tykwer,"['Clive Owen, ', 'Naomi Watts, ', 'Armin Mueller-Stahl, ', 'Ulrich Thomsen', '']",91823,$25.45M
Sleuth,2007),R,88," Crime, Drama, Mystery            ",6.5,0,Kenneth Branagh,"['Michael Caine, ', 'Jude Law, ', 'Harold Pinter, ', 'Kenneth Branagh', '']",30567,$0.34M
National Treasure: Book of Secrets,2007),PG,124," Action, Adventure, Mystery            ",6.5,0,Jon Turteltaub,"['Nicolas Cage, ', 'Diane Kruger, ', 'Justin Bartha, ', 'Jon Voight', '']",219828,$219.96M
The Crazies,2010),R,101," Adventure, Fantasy, Horror            ",6.5,0,Breck Eisner,"['Radha Mitchell, ', 'Timothy Olyphant, ', 'Danielle Panabaker, ', 'Joe Anderson', '']",112084,$39.12M
Unknown,I) (2006),Not Rated,85," Crime, Drama, Mystery            ",6.5,0,Simon Brand,"['Jim Caviezel, ', 'Greg Kinnear, ', 'Bridget Moynahan, ', 'Joe Pantoliano', '']",29350,$0.14M
Hollywoodland,2006),R,126," Biography, Crime, Drama            ",6.5,62        ,Allen Coulter,"['Adrien Brody, ', 'Ben Affleck, ', 'Diane Lane, ', 'Bob Hoskins', '']",32949,$14.42M
The Skeleton Key,2005),PG-13,104," Drama, Horror, Mystery            ",6.5,0,Iain Softley,"['Kate Hudson, ', 'Peter Sarsgaard, ', 'Joy Bryant, ', 'Gena Rowlands', '']",106747,$47.81M
Silent Hill,2006),R,125," Action, Adventure, Fantasy            ",6.5,0,Christophe Gans,"['Radha Mitchell, ', 'Laurie Holden, ', 'Sean Bean, ', 'Deborah Kara Unger', '']",214569,$46.98M
The Village,2004),PG-13,108," Drama, Mystery, Thriller            ",6.5,0,M. Night Shyamalan,"['Sigourney Weaver, ', 'William Hurt, ', 'Joaquin Phoenix, ', 'Bryce Dallas Howard', '']",244144,$114.20M
A Walk Among the Tombstones,2014),R,114," Action, Crime, Drama            ",6.5,0,Scott Frank,"['Liam Neeson, ', 'Dan Stevens, ', 'David Harbour, ', 'Boyd Holbrook', '']",113182,$26.31M
Spartan,2004),R,106," Action, Crime, Drama            ",6.5,0,David Mamet,"['Val Kilmer, ', 'Derek Luke, ', 'William H. Macy, ', 'Tia Texada', '']",29266,$4.43M
Out of Time,I) (2003),PG-13,105," Crime, Drama, Mystery            ",6.5,63        ,Carl Franklin,"['Denzel Washington, ', 'Sanaa Lathan, ', 'Eva Mendes, ', 'Dean Cain', '']",57381,$40.91M
Basic,2003),R,98," Action, Crime, Drama            ",6.5,0,John McTiernan,"['John Travolta, ', 'Samuel L. Jackson, ', 'Connie Nielsen, ', 'Tim Daly', '']",59612,$26.54M
Awake,2007),R,84," Crime, Drama, Mystery            ",6.5,0,Joby Harold,"['Hayden Christensen, ', 'Jessica Alba, ', 'Terrence Howard, ', 'Lena Olin', '']",72685,$14.38M
The Blair Witch Project,1999),R,81," Horror, Mystery            ",6.5,81        ,"Daniel Myrick, ","['    Stars:', 'Heather Donahue, ', 'Michael C. Williams, ', 'Joshua Leonard, ', 'Bob Griffin']",233885,$140.54M
Double Jeopardy,1999),R,105," Crime, Drama, Mystery            ",6.5,0,Bruce Beresford,"['Ashley Judd, ', 'Tommy Lee Jones, ', 'Bruce Greenwood, ', 'Benjamin Weir', '']",76011,$116.74M
8MM,1999),R,123," Crime, Drama, Mystery            ",6.5,0,Joel Schumacher,"['Nicolas Cage, ', 'Joaquin Phoenix, ', 'James Gandolfini, ', 'Peter Stormare', '']",124793,$36.66M
Wild Things,1998),R,108," Crime, Drama, Mystery            ",6.5,0,John McNaughton,"['Kevin Bacon, ', 'Neve Campbell, ', 'Matt Dillon, ', 'Denise Richards', '']",109432,$29.75M
The Prophecy,1995),R,98," Action, Crime, Drama            ",6.5,0,Gregory Widen,"['Christopher Walken, ', 'Elias Koteas, ', 'Virginia Madsen, ', 'Eric Stoltz', '']",29272,$16.12M
New Nightmare,1994),R,112," Fantasy, Horror, Mystery            ",6.5,64        ,Wes Craven,"['Heather Langenkamp, ', 'Robert Englund, ', 'Jeff Davis, ', 'Miko Hughes', '']",51711,$18.09M
Friday the 13th,1980),R,95," Horror, Mystery, Thriller            ",6.5,0,Sean S. Cunningham,"['Betsy Palmer, ', 'Adrienne King, ', 'Jeannine Taylor, ', 'Robbi Morgan', '']",120767,$39.75M
Unsane,2018),R,98," Drama, Horror, Mystery            ",6.4,63        ,Steven Soderbergh,"['Claire Foy, ', 'Joshua Leonard, ', 'Jay Pharoah, ', 'Juno Temple', '']",41157,$7.73M
Incident in a Ghostland,2018),Not Rated,91," Drama, Horror, Mystery            ",6.4,0,Pascal Laugier,"['Crystal Reed, ', 'Mylène Farmer, ', 'Anastasia Phillips, ', 'Emilia Jones', '']",25156,0
Escape Room,I) (2019),PG-13,99," Action, Adventure, Horror            ",6.4,0,Adam Robitel,"['Taylor Russell, ', 'Logan Miller, ', 'Jay Ellis, ', 'Tyler Labine', '']",89693,$57.01M
A Cure for Wellness,2016),R,146," Drama, Fantasy, Horror            ",6.4,0,Gore Verbinski,"['Dane DeHaan, ', 'Jason Isaacs, ', 'Mia Goth, ', 'Ivo Nandi', '']",87918,$8.11M
Fractured,I) (2019),TV-MA,99," Mystery, Thriller            ",6.4,0,Brad Anderson,"['Sam Worthington, ', 'Lily Rabe, ', 'Lucy Capri, ', 'Adjoa Andoh', '']",56552,0
Project Almanac,2015),PG-13,106," Drama, Mystery, Sci-Fi            ",6.4,0,Dean Israelite,"['Amy Landecker, ', ""Sofia Black-D'Elia, "", 'Virginia Gardner, ', 'Jonny Weston', '']",76545,$22.35M
Muppets Most Wanted,2014),PG,107," Adventure, Comedy, Crime            ",6.4,61        ,James Bobin,"['Ricky Gervais, ', 'Ty Burrell, ', 'Tina Fey, ', 'Steve Whitmire', '']",31967,$51.18M
White Bird in a Blizzard,2014),R,91," Drama, Mystery, Thriller            ",6.4,0,Gregg Araki,"['Shailene Woodley, ', 'Eva Green, ', 'Christopher Meloni, ', 'Angela Bassett', '']",27026,$0.03M
Europa Report,2013),PG-13,90," Action, Drama, Mystery            ",6.4,68        ,Sebastián Cordero,"['Sharlto Copley, ', 'Michael Nyqvist, ', 'Christian Camargo, ', 'Embeth Davidtz', '']",67634,$0.13M
Tomorrowland,2015),PG,130," Action, Adventure, Family            ",6.4,0,Brad Bird,"['George Clooney, ', 'Britt Robertson, ', 'Hugh Laurie, ', 'Raffey Cassidy', '']",173035,$93.44M
Kill List,2011),Not Rated,95," Action, Crime, Horror            ",6.4,67        ,Ben Wheatley,"['Neil Maskell, ', 'MyAnna Buring, ', 'Harry Simpson, ', 'Michael Smiley', '']",36957,$0.03M
Before I Go to Sleep,2014),R,92," Drama, Mystery, Thriller            ",6.4,0,Rowan Joffe,"['Nicole Kidman, ', 'Colin Firth, ', 'Mark Strong, ', 'Anne-Marie Duff', '']",72869,$2.96M
Flypaper,2011),Not Rated,87," Comedy, Crime, Mystery            ",6.4,0,Rob Minkoff,"['Patrick Dempsey, ', 'Ashley Judd, ', 'Tim Blake Nelson, ', 'Mekhi Phifer', '']",31813,$0.00M
The Raven,I) (2012),R,110," Crime, Mystery, Thriller            ",6.4,0,James McTeigue,"['John Cusack, ', 'Alice Eve, ', 'Luke Evans, ', 'Brendan Gleeson', '']",82548,$16.01M
Solace,II) (2015,R,101," Crime, Drama, Mystery            ",6.4,0,Afonso Poyart,"['Anthony Hopkins, ', 'Jeffrey Dean Morgan, ', 'Abbie Cornish, ', 'Colin Farrell', '']",56786,0
Black Death,2010),R,102," Action, Drama, History            ",6.4,71        ,Christopher Smith,"['Eddie Redmayne, ', 'Sean Bean, ', 'Carice van Houten, ', 'Kimberley Nixon', '']",44758,$0.02M
The House of the Devil,2009),R,95," Horror, Mystery            ",6.4,73        ,Ti West,"['Jocelin Donahue, ', 'Tom Noonan, ', 'Mary Woronov, ', 'Greta Gerwig', '']",41328,$0.10M
The Number 23,2007),R,98," Crime, Mystery, Thriller            ",6.4,0,Joel Schumacher,"['Jim Carrey, ', 'Virginia Madsen, ', 'Logan Lerman, ', 'Danny Huston', '']",193873,$35.19M
Hoodwinked,2005),PG,80," Animation, Comedy, Crime            ",6.4,0,"Cory Edwards, ","['| ', '    Stars:', 'Anne Hathaway, ', 'Glenn Close, ', 'Patrick Warburton, ']",56801,$51.39M
The Interpreter,2005),PG-13,128," Crime, Mystery, Thriller            ",6.4,62        ,Sydney Pollack,"['Nicole Kidman, ', 'Sean Penn, ', 'Catherine Keener, ', 'Jesper Christensen', '']",98147,$72.71M
Revolver,2005),R,111," Action, Crime, Drama            ",6.4,0,Guy Ritchie,"['Jason Statham, ', 'Ray Liotta, ', 'André 3000, ', 'Vincent Pastore', '']",90244,$0.08M
Blood Work,2002),R,110," Action, Crime, Drama            ",6.4,64        ,Clint Eastwood,"['Clint Eastwood, ', 'Jeff Daniels, ', 'Anjelica Huston, ', 'Wanda De Jesus', '']",42300,$26.20M
The Mothman Prophecies,2002),PG-13,119," Drama, Horror, Mystery            ",6.4,0,Mark Pellington,"['Richard Gere, ', 'Laura Linney, ', 'David Eigenberg, ', 'Bob Tracey', '']",76417,$35.75M
Session 9,2001),R,97," Horror, Mystery            ",6.4,0,Brad Anderson,"['David Caruso, ', 'Stephen Gevedon, ', 'Paul Guilfoyle, ', 'Josh Lucas', '']",55204,$0.38M
High Crimes,2002),PG-13,115," Crime, Drama, Mystery            ",6.4,0,Carl Franklin,"['Jim Caviezel, ', 'Morgan Freeman, ', 'Ashley Judd, ', 'Adam Scott', '']",39552,$41.54M
The General's Daughter,1999),R,116," Crime, Drama, Mystery            ",6.4,0,Simon West,"['John Travolta, ', 'Madeleine Stowe, ', 'James Cromwell, ', 'Timothy Hutton', '']",53950,$102.71M
The People Under the Stairs,1991),R,102," Comedy, Horror, Mystery            ",6.4,0,Wes Craven,"['Brandon Quintin Adams, ', 'Everett McGill, ', 'Wendy Robie, ', 'A.J. Langer', '']",31576,$24.20M
The Exorcist III,1990),R,110," Drama, Horror, Mystery            ",6.4,0,William Peter Blatty,"['George C. Scott, ', 'Ed Flanders, ', 'Brad Dourif, ', 'Jason Miller', '']",26264,$26.10M
Star Trek: The Motion Picture,1979),G,132," Adventure, Mystery, Sci-Fi            ",6.4,0,Robert Wise,"['William Shatner, ', 'Leonard Nimoy, ', 'DeForest Kelley, ', 'James Doohan', '']",82185,$82.26M
Apostle,2018),TV-MA,130," Drama, Fantasy, Horror            ",6.3,62        ,Gareth Evans,"['Dan Stevens, ', 'Richard Elfyn, ', 'Paul Higgins, ', 'Bill Milner', '']",44406,0
1922,2017),TV-MA,102," Crime, Drama, Horror            ",6.3,70        ,Zak Hilditch,"['Thomas Jane, ', 'Molly Parker, ', 'Dylan Schmid, ', 'Kaitlyn Bernard', '']",54100,0
The Ritual,I) (2017),TV-MA,94," Horror, Mystery, Thriller            ",6.3,0,David Bruckner,"['Rafe Spall, ', 'Arsher Ali, ', 'Robert James-Collier, ', 'Sam Troughton', '']",79098,0
Time Trap,2017),Not Rated,87," Action, Adventure, Mystery            ",6.3,0,"Mark Dennis, ","['    Stars:', 'Reiley McClendon, ', 'Cassidy Gifford, ', 'Brianne Howey, ', 'Olivia Draguicevich']",29601,0
Lights Out,II) (2016,PG-13,81," Drama, Horror, Mystery            ",6.3,0,David F. Sandberg,"['Teresa Palmer, ', 'Gabriel Bateman, ', 'Maria Bello, ', 'Billy Burke', '']",115939,$67.27M
Paper Towns,2015),PG-13,109," Adventure, Comedy, Drama            ",6.3,0,Jake Schreier,"['Nat Wolff, ', 'Cara Delevingne, ', 'Austin Abrams, ', 'Justice Smith', '']",95878,$32.00M
Risen,2016),PG-13,107," Action, Drama, History            ",6.3,0,Kevin Reynolds,"['Joseph Fiennes, ', 'Tom Felton, ', 'Peter Firth, ', 'Cliff Curtis', '']",25405,$36.87M
True Story,I) (2015),R,99," Biography, Crime, Drama            ",6.3,0,Rupert Goold,"['James Franco, ', 'Jonah Hill, ', 'Felicity Jones, ', 'Maria Dizzia', '']",64401,$4.72M
The Loft,2014),R,108," Mystery, Romance, Thriller            ",6.3,0,Erik Van Looy,"['Karl Urban, ', 'James Marsden, ', 'Wentworth Miller, ', 'Eric Stonestreet', '']",52496,$5.98M
While We're Young,2014),R,97," Comedy, Drama, Mystery            ",6.3,77        ,Noah Baumbach,"['Ben Stiller, ', 'Naomi Watts, ', 'Adam Driver, ', 'Amanda Seyfried', '']",47351,$7.57M
Secret in Their Eyes,2015),PG-13,111," Crime, Drama, Mystery            ",6.3,0,Billy Ray,"['Chiwetel Ejiofor, ', 'Nicole Kidman, ', 'Julia Roberts, ', 'Dean Norris', '']",44295,$20.18M
The Commuter,I) (2018),PG-13,104," Action, Mystery, Thriller            ",6.3,0,Jaume Collet-Serra,"['Liam Neeson, ', 'Vera Farmiga, ', 'Patrick Wilson, ', 'Jonathan Banks', '']",104634,$36.34M
Chloe,2009),R,96," Drama, Mystery, Romance            ",6.3,0,Atom Egoyan,"['Julianne Moore, ', 'Amanda Seyfried, ', 'Liam Neeson, ', 'Max Thieriot', '']",69834,$3.07M
Dorian Gray,2009),R,112," Drama, Fantasy, Mystery            ",6.3,0,Oliver Parker,"['Ben Barnes, ', 'Colin Firth, ', 'Rebecca Hall, ', 'John Hollingworth', '']",61018,0
Paranormal Activity,2007),R,86," Horror, Mystery            ",6.3,68        ,Oren Peli,"['Katie Featherston, ', 'Micah Sloat, ', 'Mark Fredrichs, ', 'Amber Armstrong', '']",221510,$107.92M
All Good Things,2010),R,101," Crime, Drama, Mystery            ",6.3,0,Andrew Jarecki,"['Ryan Gosling, ', 'Kirsten Dunst, ', 'Frank Langella, ', 'Lily Rabe', '']",53098,$0.58M
The Uninvited,2009),PG-13,87," Drama, Fantasy, Horror            ",6.3,0,"Charles Guard, ","['    Stars:', 'Emily Browning, ', 'Arielle Kebbel, ', 'Elizabeth Banks, ', 'David Strathairn']",76655,$28.57M
The Nines,2007),R,100," Drama, Fantasy, Mystery            ",6.3,0,John August,"['Ryan Reynolds, ', 'Hope Davis, ', 'Melissa McCarthy, ', 'Elle Fanning', '']",32809,$0.06M
The Losers,I) (2010),PG-13,97," Action, Adventure, Crime            ",6.3,0,Sylvain White,"['Idris Elba, ', 'Zoe Saldana, ', 'Jeffrey Dean Morgan, ', 'Chris Evans', '']",92137,$23.58M
"Hail, Caesar!",2016),PG-13,106," Comedy, Drama, Music            ",6.3,72        ,"Ethan Coen, ","['    Stars:', 'Josh Brolin, ', 'George Clooney, ', 'Alden Ehrenreich, ', 'Ralph Fiennes']",125066,$30.08M
Flightplan,2005),PG-13,98," Drama, Mystery, Thriller            ",6.3,0,Robert Schwentke,"['Jodie Foster, ', 'Peter Sarsgaard, ', 'Sean Bean, ', 'Kate Beahan', '']",152971,$89.71M
Taking Lives,2004),R,103," Crime, Mystery, Thriller            ",6.3,0,D.J. Caruso,"['Angelina Jolie, ', 'Ethan Hawke, ', 'Kiefer Sutherland, ', 'Gena Rowlands', '']",82174,$32.68M
Paycheck,2003),PG-13,119," Action, Mystery, Sci-Fi            ",6.3,0,John Woo,"['Ben Affleck, ', 'Aaron Eckhart, ', 'Uma Thurman, ', 'Michael C. Hall', '']",103917,$53.79M
Don't Say a Word,2001),R,113," Drama, Mystery, Thriller            ",6.3,0,Gary Fleder,"['Michael Douglas, ', 'Sean Bean, ', 'Brittany Murphy, ', 'Skye McCole Bartusiak', '']",49191,$55.00M
Rising Sun,1993),R,129," Action, Crime, Drama            ",6.3,0,Philip Kaufman,"['Sean Connery, ', 'Wesley Snipes, ', 'Harvey Keitel, ', 'Cary-Hiroyuki Tagawa', '']",42765,$63.10M
The Dead Pool,1988),R,91," Action, Crime, Mystery            ",6.3,0,Buddy Van Horn,"['Clint Eastwood, ', 'Liam Neeson, ', 'Patricia Clarkson, ', 'Evan C. Kim', '']",40949,$37.90M
Spenser Confidential,2020),R,111," Action, Comedy, Crime            ",6.2,0,Peter Berg,"['Mark Wahlberg, ', 'Winston Duke, ', 'Alan Arkin, ', 'Iliza Shlesinger', '']",71626,0
Happy Death Day 2U,2019),PG-13,100," Comedy, Horror, Mystery            ",6.2,0,Christopher Landon,"['Jessica Rothe, ', 'Israel Broussard, ', 'Phi Vu, ', 'Suraj Sharma', '']",59809,$28.05M
In the Shadow of the Moon,2019),TV-MA,115," Crime, Mystery, Sci-Fi            ",6.2,0,Jim Mickle,"['Boyd Holbrook, ', 'Cleopatra Coleman, ', 'Bokeem Woodbine, ', 'Michael C. Hall', '']",42367,0
Destroyer,2018),R,121," Action, Crime, Drama            ",6.2,62        ,Karyn Kusama,"['Nicole Kidman, ', 'Toby Kebbell, ', 'Tatiana Maslany, ', 'Sebastian Stan', '']",25488,$1.53M
Color Out of Space,2019),Unrated,111," Horror, Mystery, Sci-Fi            ",6.2,70        ,Richard Stanley,"['Nicolas Cage, ', 'Joely Richardson, ', 'Madeleine Arthur, ', 'Elliot Knight', '']",34739,0
It Comes at Night,2017),R,91," Horror, Mystery, Sci-Fi            ",6.2,78        ,Trey Edward Shults,"['Joel Edgerton, ', 'Christopher Abbott, ', 'Carmen Ejogo, ', 'Riley Keough', '']",84851,$13.99M
The Visit,I) (2015),PG-13,94," Horror, Mystery, Thriller            ",6.2,0,M. Night Shyamalan,"['Olivia DeJonge, ', 'Ed Oxenbould, ', 'Deanna Dunagan, ', 'Peter McRobbie', '']",114866,$65.21M
Scary Stories to Tell in the Dark,2019),PG-13,108," Adventure, Horror, Mystery            ",6.2,61        ,André Øvredal,"['Zoe Margaret Colletti, ', 'Michael Garza, ', 'Gabriel Rush, ', 'Austin Abrams', '']",62108,$62.74M
Inferno,I) (2016),PG-13,121," Action, Adventure, Crime            ",6.2,0,Ron Howard,"['Tom Hanks, ', 'Felicity Jones, ', 'Irrfan Khan, ', 'Ben Foster', '']",161269,$34.34M
"As Above, So Below",2014),R,93," Horror, Mystery, Thriller            ",6.2,0,John Erick Dowdle,"['Perdita Weeks, ', 'Ben Feldman, ', 'Edwin Hodge, ', 'François Civil', '']",79073,$21.20M
Dark Places,2015),R,113," Crime, Drama, Mystery            ",6.2,0,Gilles Paquet-Brenner,"['Charlize Theron, ', 'Nicholas Hoult, ', 'Christina Hendricks, ', 'Chloë Grace Moretz', '']",42387,0
Deliver Us from Evil,I) (2014),R,118," Action, Biography, Crime            ",6.2,0,Scott Derrickson,"['Eric Bana, ', 'Edgar Ramírez, ', 'Olivia Munn, ', 'Chris Coy', '']",71859,$30.58M
Open Grave,2013),Unrated,102," Horror, Mystery, Thriller            ",6.2,0,Gonzalo López-Gallego,"['Sharlto Copley, ', 'Thomas Kretschmann, ', 'Josie Ho, ', 'Joseph Morgan', '']",28344,0
Winter's Tale,2014),PG-13,118," Drama, Fantasy, Mystery            ",6.2,0,Akiva Goldsman,"['Colin Farrell, ', 'Jessica Brown Findlay, ', 'Russell Crowe, ', 'Jennifer Connelly', '']",52429,$0.02M
