title,year,certificate,duration,genre,rating,metascore,director,actors,votes,gross
Evil Dead,2013),R,91," Action, Adventure, Fantasy            ",6.5,0,Fede Alvarez,"['Jane Levy, ', 'Shiloh Fernandez, ', 'Jessica Lucas, ', 'Lou Taylor Pucci', '']",157220,$54.24M
[Rec]²,2009),R,85," Action, Adventure, Fantasy            ",6.5,0,"Jaume Balagueró, ","['    Stars:', 'Jonathan D. Mellor, ', 'Manuela Velasco, ', 'Óscar Zafra, ', 'Ariel Casas']",69032,$0.03M
Resident Evil: Degeneration,2008),R,98," Animation, Action, Horror            ",6.5,0,Makoto Kamiya,"['Paul Mercier, ', 'Alyson Court, ', 'Laura Bailey, ', 'Roger Craig Smith', '']",28933,0
Drag Me to Hell,2009),PG-13,99, Horror            ,6.5,83        ,Sam Raimi,"['Alison Lohman, ', 'Justin Long, ', 'Ruth Livier, ', 'Lorna Raver', '']",188730,$42.10M
The Last House on the Left,2009),R,110," Horror, Thriller            ",6.5,0,Dennis Iliadis,"['Garret Dillahunt, ', 'Monica Potter, ', 'Tony Goldwyn, ', 'Michael Bowen', '']",86372,$32.75M
Severance,2006),R,96," Comedy, Horror, Thriller            ",6.5,62        ,Christopher Smith,"['Danny Dyer, ', 'Laura Harris, ', 'Tim McInnerny, ', 'Toby Stephens', '']",36728,$0.14M
The Crazies,2010),R,101," Adventure, Fantasy, Horror            ",6.5,0,Breck Eisner,"['Radha Mitchell, ', 'Timothy Olyphant, ', 'Danielle Panabaker, ', 'Joe Anderson', '']",112084,$39.12M
Slither,2006),R,95," Comedy, Horror, Sci-Fi            ",6.5,69        ,James Gunn,"['Nathan Fillion, ', 'Elizabeth Banks, ', 'Michael Rooker, ', 'Don Thompson', '']",74959,$7.77M
Tideland,2005),R,120," Drama, Fantasy, Horror            ",6.5,0,Terry Gilliam,"['Jeff Bridges, ', 'Jennifer Tilly, ', 'Jodelle Ferland, ', 'Janet McTeer', '']",32018,$0.07M
Day Watch,2006),R,132," Action, Fantasy, Horror            ",6.5,0,Timur Bekmambetov,"['Konstantin Khabenskiy, ', 'Mariya Poroshina, ', 'Vladimir Menshov, ', 'Galina Tyunina', '']",33394,$0.45M
The Skeleton Key,2005),PG-13,104," Drama, Horror, Mystery            ",6.5,0,Iain Softley,"['Kate Hudson, ', 'Peter Sarsgaard, ', 'Joy Bryant, ', 'Gena Rowlands', '']",106747,$47.81M
Silent Hill,2006),R,125," Action, Adventure, Fantasy            ",6.5,0,Christophe Gans,"['Radha Mitchell, ', 'Laurie Holden, ', 'Sean Bean, ', 'Deborah Kara Unger', '']",214569,$46.98M
The Blair Witch Project,1999),R,81," Horror, Mystery            ",6.5,81        ,"Daniel Myrick, ","['    Stars:', 'Heather Donahue, ', 'Michael C. Williams, ', 'Joshua Leonard, ', 'Bob Griffin']",233885,$140.54M
The Faculty,1998),R,104," Horror, Sci-Fi            ",6.5,61        ,Robert Rodriguez,"['Jordana Brewster, ', 'Clea DuVall, ', 'Laura Harris, ', 'Josh Hartnett', '']",111644,$40.06M
The Prophecy,1995),R,98," Action, Crime, Drama            ",6.5,0,Gregory Widen,"['Christopher Walken, ', 'Elias Koteas, ', 'Virginia Madsen, ', 'Eric Stoltz', '']",29272,$16.12M
New Nightmare,1994),R,112," Fantasy, Horror, Mystery            ",6.5,64        ,Wes Craven,"['Heather Langenkamp, ', 'Robert Englund, ', 'Jeff Davis, ', 'Miko Hughes', '']",51711,$18.09M
Alien³,1992),R,114," Action, Horror, Sci-Fi            ",6.5,0,David Fincher,"['Sigourney Weaver, ', 'Charles S. Dutton, ', 'Charles Dance, ', 'Paul McGann', '']",279569,$55.47M
Hellbound: Hellraiser II,1988),R,97," Horror, Thriller            ",6.5,0,Tony Randel,"['Doug Bradley, ', 'Ashley Laurence, ', 'Clare Higgins, ', 'Kenneth Cranham', '']",42628,$11.09M
The Blob,1988),R,95," Horror, Sci-Fi, Thriller            ",6.5,0,Chuck Russell,"['Shawnee Smith, ', 'Kevin Dillon, ', 'Donovan Leitch Jr., ', 'Jeffrey DeMunn', '']",32589,$8.25M
Twilight Zone: The Movie,1983),PG,101," Horror, Sci-Fi            ",6.5,0,"Joe Dante, ","['Steven Spielberg', '| ', '    Stars:', 'Dan Aykroyd, ', 'Albert Brooks, ']",33363,$29.50M
Halloween II,1981),R,92, Horror            ,6.5,0,Rick Rosenthal,"['Jamie Lee Curtis, ', 'Donald Pleasence, ', 'Charles Cyphers, ', 'Jeffrey Kramer', '']",75754,$25.53M
Friday the 13th,1980),R,95," Horror, Mystery, Thriller            ",6.5,0,Sean S. Cunningham,"['Betsy Palmer, ', 'Adrienne King, ', 'Jeannine Taylor, ', 'Robbi Morgan', '']",120767,$39.75M
Unsane,2018),R,98," Drama, Horror, Mystery            ",6.4,63        ,Steven Soderbergh,"['Claire Foy, ', 'Joshua Leonard, ', 'Jay Pharoah, ', 'Juno Temple', '']",41157,$7.73M
Revenge,II) (2017,R,108," Action, Horror, Thriller            ",6.4,81        ,Coralie Fargeat,"['Matilda Anna Ingrid Lutz, ', 'Kevin Janssens, ', 'Vincent Colombe, ', 'Guillaume Bouchède', '']",36935,$0.10M
Incident in a Ghostland,2018),Not Rated,91," Drama, Horror, Mystery            ",6.4,0,Pascal Laugier,"['Crystal Reed, ', 'Mylène Farmer, ', 'Anastasia Phillips, ', 'Emilia Jones', '']",25156,0
Escape Room,I) (2019),PG-13,99," Action, Adventure, Horror            ",6.4,0,Adam Robitel,"['Taylor Russell, ', 'Logan Miller, ', 'Jay Ellis, ', 'Tyler Labine', '']",89693,$57.01M
Ghost Stories,I) (2017),Not Rated,98," Drama, Horror            ",6.4,68        ,"Jeremy Dyson, ","['    Stars:', 'Andy Nyman, ', 'Martin Freeman, ', 'Paul Whitehouse, ', 'Alex Lawther']",31677,$0.14M
A Cure for Wellness,2016),R,146," Drama, Fantasy, Horror            ",6.4,0,Gore Verbinski,"['Dane DeHaan, ', 'Jason Isaacs, ', 'Mia Goth, ', 'Ivo Nandi', '']",87918,$8.11M
Tale of Tales,2015),R,134," Drama, Fantasy, Horror            ",6.4,72        ,Matteo Garrone,"['Salma Hayek, ', 'Vincent Cassel, ', 'Toby Jones, ', 'John C. Reilly', '']",26622,$0.08M
The Purge: Anarchy,2014),R,103," Action, Horror, Sci-Fi            ",6.4,0,James DeMonaco,"['Frank Grillo, ', 'Carmen Ejogo, ', 'Zach Gilford, ', 'Kiele Sanchez', '']",139321,$71.96M
Alien: Covenant,2017),R,122," Horror, Sci-Fi, Thriller            ",6.4,65        ,Ridley Scott,"['Michael Fassbender, ', 'Katherine Waterston, ', 'Billy Crudup, ', 'Danny McBride', '']",256063,$74.26M
Kill List,2011),Not Rated,95," Action, Crime, Horror            ",6.4,67        ,Ben Wheatley,"['Neil Maskell, ', 'MyAnna Buring, ', 'Harry Simpson, ', 'Michael Smiley', '']",36957,$0.03M
John Dies at the End,2012),R,99," Comedy, Fantasy, Horror            ",6.4,0,Don Coscarelli,"['Chase Williamson, ', 'Rob Mayes, ', 'Paul Giamatti, ', 'Clancy Brown', '']",36318,$0.14M
The Woman in Black,2012),PG-13,95," Drama, Fantasy, Horror            ",6.4,62        ,James Watkins,"['Daniel Radcliffe, ', 'Janet McTeer, ', 'Ciarán Hinds, ', 'Emma Shorey', '']",174803,$54.33M
The Voices,2014),R,103," Comedy, Crime, Fantasy            ",6.4,0,Marjane Satrapi,"['Ryan Reynolds, ', 'Gemma Arterton, ', 'Anna Kendrick, ', 'Jacki Weaver', '']",53648,0
Underworld: Awakening,2012),R,88," Action, Fantasy, Horror            ",6.4,0,"Måns Mårlind, ","['    Stars:', 'Kate Beckinsale, ', 'Michael Ealy, ', 'India Eisley, ', 'Stephen Rea']",146501,$62.32M
Fright Night,2011),R,106," Comedy, Horror            ",6.4,64        ,Craig Gillespie,"['Anton Yelchin, ', 'Colin Farrell, ', 'David Tennant, ', 'Toni Collette', '']",99982,$18.30M
Black Death,2010),R,102," Action, Drama, History            ",6.4,71        ,Christopher Smith,"['Eddie Redmayne, ', 'Sean Bean, ', 'Carice van Houten, ', 'Kimberley Nixon', '']",44758,$0.02M
The House of the Devil,2009),R,95," Horror, Mystery            ",6.4,73        ,Ti West,"['Jocelin Donahue, ', 'Tom Noonan, ', 'Mary Woronov, ', 'Greta Gerwig', '']",41328,$0.10M
The Collector,I) (2009),R,90," Action, Crime, Horror            ",6.4,0,Marcus Dunstan,"['Josh Stewart, ', 'Andrea Roth, ', 'Juan Fernández, ', 'William Prael', '']",59037,$7.71M
Them,2006),R,77," Horror, Thriller            ",6.4,0,"David Moreau, ","['    Stars:', 'Olivia Bonamy, ', 'Michaël Cohen, ', 'Adriana Mocca, ', 'Maria Roman']",29156,0
The Hills Have Eyes,2006),R,107," Action, Adventure, Horror            ",6.4,0,Alexandre Aja,"['Ted Levine, ', 'Kathleen Quinlan, ', 'Dan Byrd, ', 'Emilie de Ravin', '']",159351,$41.78M
Daybreakers,2009),R,98," Action, Adventure, Fantasy            ",6.4,0,"Michael Spierig, ","['    Stars:', 'Ethan Hawke, ', 'Willem Dafoe, ', 'Sam Neill, ', 'Harriet Minto-Day']",122525,$30.10M
Night Watch,2004),R,114," Action, Fantasy, Horror            ",6.4,0,Timur Bekmambetov,"['Konstantin Khabenskiy, ', 'Vladimir Menshov, ', 'Mariya Poroshina, ', 'Valeriy Zolotukhin', '']",52419,$1.49M
Mindhunters,2004),R,106," Crime, Horror, Thriller            ",6.4,0,Renny Harlin,"['Val Kilmer, ', 'LL Cool J, ', 'Christian Slater, ', 'Eion Bailey', '']",58170,$4.48M
The Mothman Prophecies,2002),PG-13,119," Drama, Horror, Mystery            ",6.4,0,Mark Pellington,"['Richard Gere, ', 'Laura Linney, ', 'David Eigenberg, ', 'Bob Tracey', '']",76417,$35.75M
Session 9,2001),R,97," Horror, Mystery            ",6.4,0,Brad Anderson,"['David Caruso, ', 'Stephen Gevedon, ', 'Paul Guilfoyle, ', 'Josh Lucas', '']",55204,$0.38M
The Cell,2000),R,107," Horror, Sci-Fi, Thriller            ",6.4,0,Tarsem Singh,"['Jennifer Lopez, ', 'Vince Vaughn, ', ""Vincent D'Onofrio, "", 'Colton James', '']",95828,$61.33M
The Craft,1996),R,101," Drama, Fantasy, Horror            ",6.4,0,Andrew Fleming,"['Robin Tunney, ', 'Fairuza Balk, ', 'Neve Campbell, ', 'Rachel True', '']",80089,$24.88M
Screamers,1995),R,108," Horror, Sci-Fi, Thriller            ",6.4,0,Christian Duguay,"['Peter Weller, ', 'Roy Dupuis, ', 'Jennifer Rubin, ', 'Andrew Lauer', '']",25350,$5.78M
Mary Shelley's Frankenstein,1994),R,123," Drama, Horror, Romance            ",6.4,0,Kenneth Branagh,"['Robert De Niro, ', 'Kenneth Branagh, ', 'Helena Bonham Carter, ', 'Tom Hulce', '']",51846,$22.01M
The People Under the Stairs,1991),R,102," Comedy, Horror, Mystery            ",6.4,0,Wes Craven,"['Brandon Quintin Adams, ', 'Everett McGill, ', 'Wendy Robie, ', 'A.J. Langer', '']",31576,$24.20M
Gremlins 2: The New Batch,1990),PG-13,106," Comedy, Fantasy, Horror            ",6.4,69        ,"Joe Dante, ","['    Stars:', 'Zach Galligan, ', 'Phoebe Cates, ', 'John Glover, ', 'Robert Prosky']",93920,$41.48M
The Exorcist III,1990),R,110," Drama, Horror, Mystery            ",6.4,0,William Peter Blatty,"['George C. Scott, ', 'Ed Flanders, ', 'Brad Dourif, ', 'Jason Miller', '']",26264,$26.10M
Arachnophobia,1990),PG-13,109," Comedy, Horror, Thriller            ",6.4,67        ,Frank Marshall,"['Jeff Daniels, ', 'Julian Sands, ', 'John Goodman, ', 'Harley Jane Kozak', '']",63693,$53.21M
Apostle,2018),TV-MA,130," Drama, Fantasy, Horror            ",6.3,62        ,Gareth Evans,"['Dan Stevens, ', 'Richard Elfyn, ', 'Paul Higgins, ', 'Bill Milner', '']",44406,0
1922,2017),TV-MA,102," Crime, Drama, Horror            ",6.3,70        ,Zak Hilditch,"['Thomas Jane, ', 'Molly Parker, ', 'Dylan Schmid, ', 'Kaitlyn Bernard', '']",54100,0
The Ritual,I) (2017),TV-MA,94," Horror, Mystery, Thriller            ",6.3,0,David Bruckner,"['Rafe Spall, ', 'Arsher Ali, ', 'Robert James-Collier, ', 'Sam Troughton', '']",79098,0
Lights Out,II) (2016,PG-13,81," Drama, Horror, Mystery            ",6.3,0,David F. Sandberg,"['Teresa Palmer, ', 'Gabriel Bateman, ', 'Maria Bello, ', 'Billy Burke', '']",115939,$67.27M
The Babysitter,I) (2017),TV-MA,85," Comedy, Horror            ",6.3,0,McG,"['Judah Lewis, ', 'Samara Weaving, ', 'Robbie Amell, ', 'Hana Mae Lee', '']",74616,0
The Shallows,2016),PG-13,86," Action, Drama, Horror            ",6.3,0,Jaume Collet-Serra,"['Blake Lively, ', 'Óscar Jaenada, ', 'Angelo Josue Lozano Corzo, ', 'Joseph Salas', '']",121033,$55.12M
Cargo,I) (2017),TV-MA,105," Drama, Horror, Sci-Fi            ",6.3,65        ,"Ben Howling, ","['    Stars:', 'Simone Landers, ', 'Martin Freeman, ', 'Marlee Jane McPherson-Dobbins, ', 'Lily Anne McPherson-Dobbins']",37930,0
Creep,I) (2014),R,77," Horror, Thriller            ",6.3,74        ,Patrick Brice,"['Patrick Brice, ', 'Mark Duplass', '']",43368,0
Dark Skies,2013),PG-13,97," Horror, Sci-Fi, Thriller            ",6.3,0,Scott Stewart,"['Keri Russell, ', 'Jake Brennan, ', 'Josh Hamilton, ', 'Dakota Goyo', '']",71391,$17.41M
13 Sins,2014),R,93," Horror, Thriller            ",6.3,0,Daniel Stamm,"['Mark Webber, ', 'Devon Graye, ', 'Tom Bower, ', 'Rutina Wesley', '']",33960,$0.01M
Scouts Guide to the Zombie Apocalypse,2015),R,93," Action, Comedy, Horror            ",6.3,0,Christopher Landon,"['Tye Sheridan, ', 'Logan Miller, ', 'Joey Morgan, ', 'Sarah Dumont', '']",45747,$3.64M
Under the Skin,I) (2013),R,108," Drama, Horror, Sci-Fi            ",6.3,80        ,Jonathan Glazer,"['Scarlett Johansson, ', 'Jeremy McWilliams, ', 'Lynsey Taylor Mackay, ', 'Dougie McConnell', '']",130828,$2.61M
Dead Snow,2009),Not Rated,91," Comedy, Fantasy, Horror            ",6.3,61        ,Tommy Wirkola,"['Jeppe Beck Laursen, ', 'Charlotte Frogner, ', 'Jenny Skavlan, ', 'Vegar Hoel', '']",64318,$0.04M
I Spit on Your Grave,2010),R,108," Horror, Thriller            ",6.3,0,Steven R. Monroe,"['Sarah Butler, ', 'Jeff Branson, ', 'Andrew Howard, ', 'Daniel Franzese', '']",76903,$0.09M
Paranormal Activity,2007),R,86," Horror, Mystery            ",6.3,68        ,Oren Peli,"['Katie Featherston, ', 'Micah Sloat, ', 'Mark Fredrichs, ', 'Amber Armstrong', '']",221510,$107.92M
Freaky,2020),R,102," Comedy, Horror, Thriller            ",6.3,66        ,Christopher Landon,"['Vince Vaughn, ', 'Kathryn Newton, ', ""Celeste O'Connor, "", 'Misha Osherovich', '']",26610,0
Goosebumps,2015),PG,103," Adventure, Comedy, Family            ",6.3,0,Rob Letterman,"['Jack Black, ', 'Dylan Minnette, ', 'Odeya Rush, ', 'Ryan Lee', '']",81436,$80.08M
Dracula Untold,2014),PG-13,92," Action, Drama, Fantasy            ",6.3,0,Gary Shore,"['Luke Evans, ', 'Dominic Cooper, ', 'Sarah Gadon, ', 'Art Parkinson', '']",181048,$56.28M
The Uninvited,2009),PG-13,87," Drama, Fantasy, Horror            ",6.3,0,"Charles Guard, ","['    Stars:', 'Emily Browning, ', 'Arielle Kebbel, ', 'Elizabeth Banks, ', 'David Strathairn']",76655,$28.57M
Resident Evil: Extinction,2007),R,94," Action, Horror, Sci-Fi            ",6.3,0,Russell Mulcahy,"['Milla Jovovich, ', 'Ali Larter, ', 'Oded Fehr, ', 'Iain Glen', '']",184234,$50.65M
Feast,2005),R,95," Action, Comedy, Horror            ",6.3,0,John Gulager,"['Navi Rawat, ', 'Krista Allen, ', 'Balthazar Getty, ', 'Judah Friedlander', '']",29797,$0.05M
Wolf,1994),R,125," Drama, Horror, Romance            ",6.3,0,Mike Nichols,"['Jack Nicholson, ', 'Michelle Pfeiffer, ', 'James Spader, ', 'Kate Nelligan', '']",52880,$65.01M
Predator 2,1990),R,108," Action, Horror, Sci-Fi            ",6.3,0,Stephen Hopkins,"['Danny Glover, ', 'Gary Busey, ', 'Kevin Peter Hall, ', 'Rubén Blades', '']",147732,$30.67M
The Toxic Avenger,1984),R,82," Action, Comedy, Horror            ",6.3,0,"Michael Herz, ","['    Stars:', 'Andree Maranda, ', 'Mitch Cohen, ', 'Jennifer Babtist, ', 'Cindy Manion']",25236,0
Sleepaway Camp,1983),R,84, Horror            ,6.3,0,Robert Hiltzik,"['Felissa Rose, ', 'Jonathan Tiersten, ', 'Karen Fields, ', 'Christopher Collet', '']",27274,$11.00M
The Amityville Horror,1979),R,117, Horror            ,6.3,0,Stuart Rosenberg,"['James Brolin, ', 'Margot Kidder, ', 'Rod Steiger, ', 'Don Stroud', '']",35553,$86.43M
The Hills Have Eyes,1977),R,90," Horror, Thriller            ",6.3,64        ,Wes Craven,"['Suze Lanier-Bramlett, ', 'Robert Houston, ', 'John Steadman, ', 'Janus Blythe', '']",30706,$25.00M
Damien: Omen II,1978),R,107, Horror            ,6.3,0,"Don Taylor, ","['    Stars:', 'William Holden, ', 'Lee Grant, ', 'Jonathan Scott-Taylor, ', 'Robert Foxworth']",29563,$3.88M
Happy Death Day 2U,2019),PG-13,100," Comedy, Horror, Mystery            ",6.2,0,Christopher Landon,"['Jessica Rothe, ', 'Israel Broussard, ', 'Phi Vu, ', 'Suraj Sharma', '']",59809,$28.05M
Verónica,I) (2017),TV-MA,105, Horror            ,6.2,0,Paco Plaza,"['Sandra Escacena, ', 'Bruna González, ', 'Claudia Placer, ', 'Iván Chavero', '']",36396,0
Color Out of Space,2019),Unrated,111," Horror, Mystery, Sci-Fi            ",6.2,70        ,Richard Stanley,"['Nicolas Cage, ', 'Joely Richardson, ', 'Madeleine Arthur, ', 'Elliot Knight', '']",34739,0
It Comes at Night,2017),R,91," Horror, Mystery, Sci-Fi            ",6.2,78        ,Trey Edward Shults,"['Joel Edgerton, ', 'Christopher Abbott, ', 'Carmen Ejogo, ', 'Riley Keough', '']",84851,$13.99M
Krampus,I) (2015),PG-13,98," Comedy, Drama, Fantasy            ",6.2,0,Michael Dougherty,"['Adam Scott, ', 'Toni Collette, ', 'David Koechner, ', 'Allison Tolman', '']",64795,$42.59M
The Visit,I) (2015),PG-13,94," Horror, Mystery, Thriller            ",6.2,0,M. Night Shyamalan,"['Olivia DeJonge, ', 'Ed Oxenbould, ', 'Deanna Dunagan, ', 'Peter McRobbie', '']",114866,$65.21M
Scary Stories to Tell in the Dark,2019),PG-13,108," Adventure, Horror, Mystery            ",6.2,61        ,André Øvredal,"['Zoe Margaret Colletti, ', 'Michael Garza, ', 'Gabriel Rush, ', 'Austin Abrams', '']",62108,$62.74M
Before I Wake,2016),PG-13,97," Drama, Fantasy, Horror            ",6.2,68        ,Mike Flanagan,"['Kate Bosworth, ', 'Oleksandr Reshetilov, ', 'Thomas Jane, ', 'Jacob Tremblay', '']",40524,0
"As Above, So Below",2014),R,93," Horror, Mystery, Thriller            ",6.2,0,John Erick Dowdle,"['Perdita Weeks, ', 'Ben Feldman, ', 'Edwin Hodge, ', 'François Civil', '']",79073,$21.20M
Deliver Us from Evil,I) (2014),R,118," Action, Biography, Crime            ",6.2,0,Scott Derrickson,"['Eric Bana, ', 'Edgar Ramírez, ', 'Olivia Munn, ', 'Chris Coy', '']",71859,$30.58M
Open Grave,2013),Unrated,102," Horror, Mystery, Thriller            ",6.2,0,Gonzalo López-Gallego,"['Sharlto Copley, ', 'Thomas Kretschmann, ', 'Josie Ho, ', 'Joseph Morgan', '']",28344,0
Mama,I) (2013),PG-13,100," Fantasy, Horror, Thriller            ",6.2,0,Andy Muschietti,"['Jessica Chastain, ', 'Nikolaj Coster-Waldau, ', 'Megan Charpentier, ', 'Isabelle Nélisse', '']",169369,$71.63M
The Neon Demon,2016),R,117," Horror, Thriller            ",6.2,0,Nicolas Winding Refn,"['Elle Fanning, ', 'Christina Hendricks, ', 'Keanu Reeves, ', 'Karl Glusman', '']",85163,$1.33M
Devil,2010),PG-13,80," Horror, Mystery, Thriller            ",6.2,0,John Erick Dowdle,"['Chris Messina, ', 'Caroline Dhavernas, ', 'Bokeem Woodbine, ', 'Logan Marshall-Green', '']",134977,$33.58M
Dark Shadows,2012),PG-13,113," Comedy, Fantasy, Horror            ",6.2,0,Tim Burton,"['Johnny Depp, ', 'Michelle Pfeiffer, ', 'Eva Green, ', 'Helena Bonham Carter', '']",248849,$79.73M
#Alive,2020),TV-MA,98," Action, Drama, Horror            ",6.2,0,Il Cho,"['Yoo Ah-In, ', 'Park Shin-Hye, ', 'Bae-soo Jeon, ', 'Hyun-Wook Lee', '']",26374,0
The Thing,I) (2011),R,103," Horror, Mystery, Sci-Fi            ",6.2,0,Matthijs van Heijningen Jr.,"['Mary Elizabeth Winstead, ', 'Joel Edgerton, ', 'Ulrich Thomsen, ', 'Eric Christian Olsen', '']",122889,$16.93M
Red State,2011),R,88," Action, Crime, Horror            ",6.2,0,Kevin Smith,"['Michael Parks, ', 'Melissa Leo, ', 'John Goodman, ', 'Michael Angarano', '']",62247,$1.10M
Frontier(s),2007),Unrated,108, Horror            ,6.2,0,Xavier Gens,"['Karina Testa, ', 'Aurélien Wiik, ', 'Patrick Ligardes, ', 'Samuel Le Bihan', '']",25316,0
Case 39,2009),R,109," Horror, Mystery, Thriller            ",6.2,0,Christian Alvart,"['Renée Zellweger, ', 'Ian McShane, ', 'Jodelle Ferland, ', 'Bradley Cooper', '']",79699,$13.25M
Mirrors,I) (2008),R,110," Horror, Mystery            ",6.2,0,Alexandre Aja,"['Kiefer Sutherland, ', 'Paula Patton, ', 'Amy Smart, ', 'Cameron Boyce', '']",102585,$30.69M
Saw III,2006),R,108," Crime, Horror, Mystery            ",6.2,0,Darren Lynn Bousman,"['Tobin Bell, ', 'Shawnee Smith, ', 'Angus Macfadyen, ', 'Bahar Soomekh', '']",179190,$80.24M
The Strangers,2008),R,86," Horror, Thriller            ",6.2,0,Bryan Bertino,"['Scott Speedman, ', 'Liv Tyler, ', 'Gemma Ward, ', 'Alex Fisher', '']",118591,$52.60M
Rogue,2007),R,99," Action, Adventure, Drama            ",6.2,0,Greg McLean,"['Michael Vartan, ', 'Radha Mitchell, ', 'Sam Worthington, ', 'Caroline Brazier', '']",28164,$0.01M
Dead Silence,2007),R,89," Horror, Mystery, Thriller            ",6.2,0,James Wan,"['Ryan Kwanten, ', 'Amber Valletta, ', 'Donnie Wahlberg, ', 'Michael Fairman', '']",86292,$16.81M
Vacancy,2007),R,85," Horror, Thriller            ",6.2,0,Nimród Antal,"['Kate Beckinsale, ', 'Luke Wilson, ', 'Frank Whaley, ', 'Ethan Embry', '']",94816,$19.36M
Land of the Dead,2005),R,93," Horror, Sci-Fi, Thriller            ",6.2,71        ,George A. Romero,"['John Leguizamo, ', 'Asia Argento, ', 'Simon Baker, ', 'Dennis Hopper', '']",92080,$20.70M
Wolf Creek,2005),R,99," Crime, Horror, Thriller            ",6.2,0,Greg McLean,"['Nathan Phillips, ', 'Cassandra Magrath, ', 'Kestie Morassi, ', 'John Jarratt', '']",68089,$16.19M
Hannibal Rising,2007),R,121," Action, Adventure, Crime            ",6.2,0,Peter Webber,"['Gaspard Ulliel, ', 'Rhys Ifans, ', 'Li Gong, ', 'Aaran Thomas', '']",104373,$27.67M
The Texas Chainsaw Massacre,2003),R,98," Crime, Horror            ",6.2,0,Marcus Nispel,"['Jessica Biel, ', 'Jonathan Tucker, ', 'Andrew Bryniarski, ', 'Erica Leerhsen', '']",130801,$80.57M
Resident Evil: Apocalypse,2004),R,94," Action, Horror, Sci-Fi            ",6.2,0,Alexander Witt,"['Milla Jovovich, ', 'Sienna Guillory, ', 'Eric Mabius, ', 'Oded Fehr', '']",187023,$51.20M
Final Destination 2,2003),R,90," Horror, Thriller            ",6.2,0,David R. Ellis,"['A.J. Cook, ', 'Ali Larter, ', 'Tony Todd, ', 'Michael Landes', '']",153099,$46.96M
Jeepers Creepers,2001),R,90," Horror, Mystery            ",6.2,0,Victor Salva,"['Gina Philips, ', 'Justin Long, ', 'Jonathan Breck, ', 'Patricia Belcher', '']",112018,$37.90M
Stigmata,1999),R,103, Horror            ,6.2,0,Rupert Wainwright,"['Patricia Arquette, ', 'Gabriel Byrne, ', 'Jonathan Pryce, ', 'Nia Long', '']",64738,$50.05M
Idle Hands,1999),R,92," Comedy, Fantasy, Horror            ",6.2,0,Rodman Flender,"['Devon Sawa, ', 'Seth Green, ', 'Elden Henson, ', 'Jessica Alba', '']",40022,$4.00M
Vampires,1998),R,108," Action, Horror, Thriller            ",6.2,0,John Carpenter,"['James Woods, ', 'Daniel Baldwin, ', 'Sheryl Lee, ', 'Thomas Ian Griffith', '']",53782,$20.24M
Scream 2,1997),R,120," Horror, Mystery            ",6.2,63        ,Wes Craven,"['Neve Campbell, ', 'Courteney Cox, ', 'David Arquette, ', 'Jada Pinkett Smith', '']",158519,$101.36M
Alien: Resurrection,1997),R,109," Action, Horror, Sci-Fi            ",6.2,63        ,Jean-Pierre Jeunet,"['Sigourney Weaver, ', 'Winona Ryder, ', 'Dominique Pinon, ', 'Ron Perlman', '']",230520,$47.75M
Killer Klowns from Outer Space,1988),PG-13,88," Comedy, Horror, Sci-Fi            ",6.2,0,Stephen Chiodo,"['Grant Cramer, ', 'Suzanne Snyder, ', 'John Allen Nelson, ', 'John Vernon', '']",33678,$15.63M
Crawl,I) (2019),R,87," Action, Horror, Thriller            ",6.1,0,Alexandre Aja,"['Kaya Scodelario, ', 'Barry Pepper, ', 'Morfydd Clark, ', 'Ross Anderson', '']",69432,$39.01M
The Perfection,2018),TV-MA,90," Drama, Horror, Music            ",6.1,0,Richard Shepard,"['Steven Weber, ', 'Allison Williams, ', 'Alaina Huffman, ', 'Logan Browning', '']",36418,0
Brightburn,2019),R,90," Drama, Horror, Mystery            ",6.1,0,David Yarovesky,"['Elizabeth Banks, ', 'David Denman, ', 'Jackson A. Dunn, ', 'Abraham Clinkscales', '']",80551,$17.30M
The Lodge,2019),R,108," Drama, Horror, Thriller            ",6.1,64        ,"Severin Fiala, ","['    Stars:', 'Riley Keough, ', 'Jaeden Martell, ', 'Lia McHugh, ', 'Richard Armitage']",33537,0
Personal Shopper,2016),R,105," Drama, Fantasy, Horror            ",6.1,77        ,Olivier Assayas,"['Kristen Stewart, ', 'Lars Eidinger, ', 'Sigrid Bouaziz, ', 'Anders Danielsen Lie', '']",36723,$1.31M
Ouija: Origin of Evil,2016),PG-13,99," Drama, Horror, Mystery            ",6.1,65        ,Mike Flanagan,"['Elizabeth Reaser, ', 'Lulu Wilson, ', 'Annalise Basso, ', 'Henry Thomas', '']",54449,$34.90M
Insidious: Chapter 3,2015),PG-13,97," Horror, Mystery, Thriller            ",6.1,0,Leigh Whannell,"['Dermot Mulroney, ', 'Stefanie Scott, ', 'Angus Sampson, ', 'Leigh Whannell', '']",94541,$52.22M
Maniac,2012),Not Rated,89," Horror, Thriller            ",6.1,0,Franck Khalfoun,"['Elijah Wood, ', 'Nora Arnezeder, ', 'America Olivo, ', 'Megan Duffy', '']",35304,$0.02M
The Collection,II) (2012,R,82," Action, Adventure, Crime            ",6.1,0,Marcus Dunstan,"['Josh Stewart, ', 'Emma Fitzpatrick, ', 'Christopher McDonald, ', 'Randall Archer', '']",45907,$12.84M
